Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2248,30.4,B12,512764491,50,11:54:00,5400+90,1:30:00.000,1996,,26.7,63.1764705882353,235.6875,-151.0,0.236625,0.28037500000000004,2.1773124999999998,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDTitan,gerichan,0-1,0:20:00.000,1985,26.8,A43,512764454,98,11:35:00,1200+20,0:20:00.000,2114,Yes,54.9,-187.84848484848484,-661.90625,-1009.5952380952381,2.39915625,3.61196875,0.9204375,[%emt 7.362] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2245,30.4,B22,512764323,24,11:32:00,5400+90,1:30:00.000,1988,,26.9,9.0,41.75,27.285714285714285,0.19887499999999997,0.5976250000000001,1.776142857142857,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,acamuffo,blore,0-1,0:15:00.000,2018,21.9,C00,512764247,60,11:09:00,900+0,0:15:00.000,2078,,93.5,-38.285714285714285,210.75,163.73333333333332,0.88805,1.6192,1.4144736842105263,[%emt 1.844] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDTitan,0-1,0:20:00.000,2108,55.5,C00,512764245,44,11:02:00,1200+20,0:20:00.000,1994,,27.0,-15.2,170.78571428571428,-54.25,0.25492857142857145,0.29307142857142854,3.3825714285714286,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,exeComp,Ruvarashe,1-0,0:15:00.000,1789,60.6,C65,512764151,27,10:46:00,900+5,0:15:00.000,2717,Yes,43.0,30.4,48.44444444444444,90.875,0.10544444444444444,0.3627777777777778,11.0665,[%emt 196.11] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.22,?,blore,acamuffo,1-0,0:15:00.000,2113,96.9,C14,512764150,55,11:01:00,900+0,0:15:00.000,2008,,21.9,28.42105263157895,136.44444444444446,367.42857142857144,0.9027222222222222,0.9542777777777778,2.2218333333333335,[%emt 5.713] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,Floerkeli,hastrman,0-1,0:15:00.000,2022,25.3,A01,512764114,52,10:49:00,900+0,0:15:00.000,1998,,24.0,31.27777777777778,-3.764705882352941,-421.1818181818182,2.10164705882353,4.011941176470589,4.192588235294117,[%emt 2.644] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,0-1,1:30:00.000,1981,27.1,A44,512764058,134,10:40:00,5400+90,1:30:00.000,2258,Yes,30.5,-135.42222222222222,-171.5681818181818,-852.1136363636364,0.5041363636363637,1.3238863636363638,0.5508181818181819,[%emt 5.143] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,hastrman,Floerkeli,1-0,0:15:00.000,2006,24.1,A30,512764031,38,10:42:00,900+0,0:15:00.000,2014,Yes,25.4,16.846153846153847,-29.5,234.625,0.5915,2.9318333333333335,5.559500000000001,[%emt 17.484] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,Floerkeli,hastrman,0-1,0:15:00.000,2006,25.4,A01,512763988,58,10:27:00,900+0,0:15:00.000,2014,,24.1,-10.6,-225.05263157894737,-498.5263157894737,2.118157894736842,3.035473684210526,3.763210526315789,[%emt 12.836] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,acamuffo,SRCorney,1-0,0:15:00.000,1979,36.1,B23,512763968,87,10:16:00,900+0,0:15:00.000,2093,,100.6,-11.866666666666667,-192.82758620689654,300.625,0.8260344827586207,4.262379310344827,1.2826785714285711,[%emt 1.149] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2255,30.6,B22,512763933,58,10:29:00,5400+90,1:30:00.000,1984,,27.2,141.8,212.89473684210526,61.68421052631579,0.2419473684210526,0.8028421052631578,1.6632631578947368,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,1987,27.2,A44,512763900,43,10:25:00,5400+90,1:30:00.000,2252,Yes,30.6,75.46666666666667,0.07142857142857142,28.714285714285715,0.2603571428571429,0.27721428571428575,2.482071428571429,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,hastrman,Floerkeli,0-1,0:15:00.000,2006,24.2,C01,512763887,54,10:16:00,900+0,0:15:00.000,2014,Yes,25.5,36.8421052631579,-45.833333333333336,-192.36363636363637,2.0500555555555553,2.6514444444444445,2.187588235294118,[%emt 8.951] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,1-0,1:30:00.000,2265,30.7,B22,512763838,83,10:10:00,5400+90,1:30:00.000,1974,,27.3,106.82142857142857,389.55555555555554,807.7407407407408,0.31355555555555553,1.2785185185185186,0.3087407407407407,[%emt 6.88] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,SRCorney,acamuffo,0-1,0:15:00.000,2069,104.6,A41,512763826,58,10:03:00,900+0,0:15:00.000,1985,,36.3,56.55,-265.3157894736842,-618.8947368421053,0.46373684210526317,2.5898421052631577,5.137789473684211,[%emt 14.682] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,1977,27.4,A44,512763793,43,10:05:00,5400+90,1:30:00.000,2262,Yes,30.7,97.6,13.071428571428571,-4.357142857142857,0.2870714285714286,0.37535714285714283,1.671857142857143,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2259,30.8,B22,512763776,42,10:00:00,5400+90,1:30:00.000,1980,,27.4,61.46666666666667,100.0,-8.076923076923077,0.4246428571428571,1.0992142857142855,1.406,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,rodnojo,SRCorney,1-0,0:15:00.000,1992,36.4,C55,512763760,85,09:49:00,900+0,0:15:00.000,2054,,27.0,-1.9310344827586208,313.5357142857143,566.3928571428571,0.6819642857142858,2.251535714285714,1.2191428571428573,[%emt 4.432] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,1983,27.5,A44,512763744,41,09:57:00,5400+90,1:30:00.000,2256,Yes,30.9,94.85714285714286,14.23076923076923,261.84615384615387,0.1613846153846154,0.7065384615384616,0.4172307692307692,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2253,30.9,B12,512763728,34,09:53:00,5400+90,1:30:00.000,1986,,27.5,21.75,-100.63636363636364,-133.0,0.1912727272727273,0.7468181818181818,0.7897272727272727,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,alextheseaman,blore,1/2-1/2,0:15:00.000,2029,22.1,D61,512763714,92,09:43:00,900+0,0:15:00.000,2141,,31.9,33.064516129032256,13.1,8.333333333333334,0.4462333333333333,2.1744333333333334,0.73005,[%emt 1.763] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.10.22,?,acamuffo,rodnojo,0-1,0:15:00.000,2035,27.2,B20,512763450,136,08:47:00,900+0,0:15:00.000,2059,,121.0,-4.782608695652174,-139.35555555555555,-395.68888888888887,1.5597777777777777,3.7095777777777785,2.071,[%emt 3.304] White forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,1989,27.6,A44,512763446,69,09:06:00,5400+90,1:30:00.000,2250,Yes,31.0,65.83333333333333,67.8695652173913,111.22727272727273,0.6955652173913043,1.2108695652173918,1.3594545454545457,[%emt 0.1] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2247,31.1,B12,512763414,44,09:02:00,5400+90,1:30:00.000,1992,,27.6,91.4,92.64285714285714,-329.2857142857143,0.23885714285714285,0.325,0.6469999999999999,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,Achonk,Floerkeli,1-0,0:15:00.000,1985,24.7,A00,512763394,123,08:36:00,900+0,0:15:00.000,2061,,34.4,-37.642857142857146,-165.6829268292683,238.05,1.8895609756097562,3.355243902439024,2.0351,[%emt 10.834] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,dapuntos,rodnojo,0-1,0:15:00.000,2023,27.3,B32,512763299,46,08:34:00,900+0,0:15:00.000,2199,,65.8,-11.75,10.0,157.84615384615384,0.8942,3.2092666666666667,3.9707333333333334,[%emt 3.417] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,rodnojo,MZaiser,1-0,0:15:00.000,2180,102.1,B34,512763245,87,08:11:00,900+0,0:15:00.000,2012,,27.4,-33.03333333333333,166.06896551724137,370.7142857142857,3.77151724137931,1.0800689655172415,0.9713571428571427,[%emt 7.826] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,SqweezXD,exeComp,0-1,0:15:00.000,2717,43.0,B20,512763219,3,08:26:00,900+5,0:15:00.000,1611,,258.9,28.0,,-31.0,0.0,,0.0,[%emt 1.808] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,Sotoyo,pikozrout,0-1,0:15:00.000,2205,55.5,C30,512763167,16,08:12:00,900+0,0:15:00.000,1811,,44.0,6.333333333333333,-39.4,-348.4,0.1786,0.1462,4.763199999999999,[%emt 9.912] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,1995,27.7,A44,512763046,95,07:17:00,5400+90,1:30:00.000,2244,Yes,31.1,30.3125,23.774193548387096,-45.16129032258064,0.6332580645161292,0.49035483870967733,0.7885161290322582,[%emt 0.1] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.22,?,SRCorney,MichaelOgbeide,0-1,0:15:00.000,2111,38.1,A40,512763012,100,07:11:00,900+0,0:15:00.000,1997,,36.6,-55.73529411764706,-329.27272727272725,-427.86206896551727,0.9734848484848485,3.1990000000000003,1.7135151515151512,[%emt 5.561] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,MichaelOgbeide,SRCorney,0-1,0:15:00.000,1986,36.8,E32,512762921,82,06:50:00,900+0,0:15:00.000,2122,,38.3,53.785714285714285,43.666666666666664,-351.18518518518516,0.6627407407407409,3.7449999999999997,2.802296296296296,[%emt 11.207] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,SRCorney,MichaelOgbeide,0-1,0:15:00.000,2117,38.5,A40,512762841,92,06:25:00,900+0,0:15:00.000,1991,,37.0,-16.870967741935484,-440.43333333333334,-881.3666666666667,1.7682,4.828433333333334,1.1116666666666668,[%emt 4.643] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2241,31.1,B22,512762806,60,06:36:00,5400+90,1:30:00.000,1998,,27.8,88.76190476190476,12.8,-46.526315789473685,0.5042,0.9983000000000001,1.1199473684210528,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,MichaelOgbeide,SRCorney,0-1,0:15:00.000,1980,37.1,C68,512762737,56,06:10:00,900+0,0:15:00.000,2128,,38.7,-99.21052631578948,-409.1666666666667,-493.6388888888889,4.485222222222223,3.1904999999999997,2.049138888888889,[%emt 5.108] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,hastrman,Achonk,0-1,0:15:00.000,2066,34.6,B32,512762714,44,06:13:00,900+0,0:15:00.000,2011,Yes,25.5,40.06666666666667,116.92857142857143,170.34615384615384,0.5528571428571428,2.4583571428571425,2.118642857142857,[%emt 7.142] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,2001,27.9,A81,512762679,37,06:07:00,5400+90,1:30:00.000,2238,Yes,31.2,88.46153846153847,45.083333333333336,237.25,0.6406666666666666,0.9525,1.7005,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,blore,MichaelOgbeide,0-1,0:15:00.000,2122,38.9,C14,512762658,95,05:43:00,900+0,0:15:00.000,2027,,22.2,22.03125,-162.83870967741936,-602.5,0.7649677419354839,2.675290322580645,1.2620483870967742,[%emt 3.961] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2235,31.3,B12,512762586,60,05:46:00,5400+90,1:30:00.000,2004,,28.0,190.76190476190476,339.45,-80.6842105263158,0.2754,0.54295,1.7318947368421052,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,2007,28.1,A80,512762553,17,05:44:00,5400+90,1:30:00.000,2232,Yes,31.3,42.666666666666664,43.0,221.5,0.1322,1.312,0.5927,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,gerichan,IFDThor,0-1,1:30:00.000,2228,31.4,B12,512762502,44,05:07:00,5400+90,1:30:00.000,2011,,28.2,277.6666666666667,484.14285714285717,-27.714285714285715,0.35757142857142854,1.4019285714285716,12.766892857142857,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,Fente,kamenozrout,0-1,0:15:00.000,2197,43.5,A11,512762501,112,05:09:00,900+0,0:15:00.000,2009,,64.2,24.342105263157894,-12.513513513513514,-303.0,2.546270270270271,2.5908918918918924,1.9365675675675678,[%emt 7.023] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,exeComp,Ruvarashe,1-0,0:15:00.000,1789,60.6,C42,512762420,29,04:52:00,900+5,0:15:00.000,2717,Yes,42.9,41.7,36.22222222222222,65.88888888888889,4.075777777777778,15.045555555555556,3.3937777777777773,[%emt 18.365] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.22,?,IFDThor,gerichan,1-0,1:30:00.000,2015,28.3,A87,512762386,55,04:53:00,5400+90,1:30:00.000,2224,Yes,31.5,44.63157894736842,3.388888888888889,120.72222222222223,0.2614444444444444,0.5565,3.171111111111111,[%emt 0.1] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.22,?,Ruvarashe,exeComp,0-1,0:15:00.000,2717,42.9,B21,512762347,32,04:31:00,900+5,0:15:00.000,1789,,60.6,-1.9090909090909092,17.2,9.75,0.3351,11.7948,23.669,[%emt 0.1] White forfeits on time,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,vandi,Achonk,1-0,0:15:00.000,2077,34.8,B32,512762285,149,04:10:00,900+0,0:15:00.000,1924,,32.2,174.48,407.14285714285717,668.4621212121212,3.535122448979591,1.3017755102040818,0.4917244897959183,[%emt 1.595] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,exeComp,Ruvarashe,1-0,0:15:00.000,1789,60.7,D35,512762262,31,04:06:00,900+5,0:15:00.000,2717,Yes,42.9,28.90909090909091,54.1,75.4,0.46019999999999994,12.657100000000002,9.7964,[%emt 33.878] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.22,?,Achonk,hastrman,1-0,0:15:00.000,2010,25.5,A00,512762206,69,03:53:00,900+0,0:15:00.000,2070,,34.9,105.0,172.7826086956522,146.5,2.913,3.6727391304347825,2.563727272727273,[%emt 7.306] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,Carsidi,kamenozrout,0-1,0:15:00.000,2195,43.7,A01,512762188,72,03:43:00,900+0,0:15:00.000,1823,,25.5,-73.88,-78.875,-474.04761904761904,3.50475,5.082083333333333,2.8680869565217395,[%emt 1.647] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,damouno,mcstorytaller,1-0,0:15:00.000,1869,29.6,A03,512762112,87,03:16:00,900+0,0:15:00.000,2213,,42.7,20.033333333333335,226.6206896551724,274.9,1.5660344827586206,2.434931034482759,2.5275,[%emt 18.761] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,mcstorytaller,damouno,0-1,0:15:00.000,2211,42.9,C02,512762056,104,03:02:00,900+0,0:15:00.000,1871,,29.6,-7.3428571428571425,-316.6764705882353,-749.2794117647059,0.4967058823529412,2.8835882352941176,0.47738235294117654,[%emt 0.975] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.22,?,Achonk,blore,1-0,0:15:00.000,2057,22.3,A00,512762053,89,02:50:00,900+0,0:15:00.000,2062,,35.1,1.0333333333333334,33.10344827586207,145.89583333333334,1.1668620689655171,4.890241379310345,1.685362068965517,[%emt 2.127] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.10.22,?,kxesc,exeComp,0-1,0:15:00.000,2717,42.8,B23,512761778,60,01:05:00,900+5,0:15:00.000,1596,,243.0,-103.14285714285714,-551.45,-1136.6,4.138450000000001,4.1793499999999995,2.441210526315789,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.22,?,hastrman,Achonk,0-1,0:15:00.000,2055,35.2,B32,512761607,62,00:19:00,900+0,0:15:00.000,2016,Yes,25.5,36.666666666666664,-292.25,-251.36666666666667,1.6557999999999997,2.5398500000000004,1.8517999999999997,[%emt 6.423] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.21,?,Knightsmasher,Aromas,1-0,0:15:00.000,1865,33.2,C79,512760725,47,19:58:00,900+0,0:15:00.000,2298,Yes,51.2,32.9375,37.13333333333333,265.43333333333334,0.24566666666666664,3.2216,3.801966666666667,[%emt 11.373] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,Aromas,Knightsmasher,0-1,0:15:00.000,2297,51.4,E00,512760692,60,19:48:00,900+0,0:15:00.000,1866,,33.3,-11.904761904761905,-82.05,-370.94736842105266,1.6118999999999999,2.9453500000000004,1.8155263157894737,[%emt 8.158] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,Achonk,hastrman,0-1,0:15:00.000,2001,25.7,A00,512760680,73,19:38:00,900+0,0:15:00.000,2064,,35.3,-63.96,-71.33333333333333,-123.58333333333333,1.6565416666666666,3.8757083333333333,2.52875,[%emt 16.175] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,leibek,damouno,1-0,0:15:00.000,2222,43.1,B28,512760156,183,17:35:00,900+0,0:15:00.000,1829,,31.4,-4.693548387096774,-20.39344262295082,322.8,1.333704918032787,0.8798360655737703,1.3884166666666669,[%emt 11.22] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.10.21,?,hastrman,Achonk,0-1,0:15:00.000,2057,35.5,A30,512760133,94,17:32:00,900+0,0:15:00.000,2008,Yes,25.7,57.90625,43.58064516129032,-82.48275862068965,3.303129032258065,3.863870967741935,1.9020000000000001,[%emt 4.272] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.21,?,LeConquerant,rodnojo,0-1,0:15:00.000,1991,27.2,B20,512759556,60,16:13:00,900+0,0:15:00.000,2018,,219.8,-64.9047619047619,-139.85,-448.8421052631579,0.6293999999999998,2.04505,4.3521052631578945,[%emt 5.317] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,family,GriffyJr,0-1,0:15:00.000,2104,39.3,A46,512759250,142,15:30:00,900+0,0:15:00.000,2028,,50.3,95.66666666666667,-468.1914893617021,-741.6857142857143,0.8000638297872341,0.9516382978723403,0.29789361702127665,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,Betin,GriffySr,0-1,0:15:00.000,2119,37.1,A40,512759202,100,15:28:00,900+0,0:15:00.000,2005,,37.4,53.26470588235294,-334.8484848484849,-621.4545454545455,0.39621212121212124,0.1967878787878788,0.3214545454545455,[%emt 0.19] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,Boobyslegacy,Betin,1/2-1/2,0:15:00.000,2002,37.6,A00,512759112,97,14:58:00,900+0,0:15:00.000,2130,,36.7,-65.60606060606061,-262.65625,90.96875,0.87225,2.0105,1.0445625,[%emt 0.375] Neither player has mating material,
FICS rated standard game,FICS freechess.org,2022.10.21,?,Speyside,Gargin,1-0,0:30:00.000,1882,98.1,D11,512758992,117,13:58:00,1800+0,0:30:00.000,2163,Yes,51.5,-31.975,79.3076923076923,240.07894736842104,6.077410256410256,6.569692307692308,2.9861578947368423,[%emt 1.296] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.10.21,?,GriffyJr,Floerkeli,1-0,0:15:00.000,2006,24.3,C11,512758968,151,14:36:00,900+0,0:15:00.000,2098,Yes,39.5,27.294117647058822,6.52,136.22,0.5256600000000001,0.6903199999999998,0.8717199999999999,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,rodnojo,pingupenguin,0-1,0:15:00.000,2081,59.2,B41,512758703,92,13:36:00,900+0,0:15:00.000,1997,,27.2,49.516129032258064,90.16666666666667,0.8793103448275862,3.6722333333333332,5.615033333333332,0.9245666666666666,[%emt 0.983] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,MichaelOgbeide,Boobyslegacy,1/2-1/2,0:15:00.000,2130,36.9,A95,512758111,77,12:23:00,900+0,0:15:00.000,2122,,38.7,49.23076923076923,25.52,0.84,1.51452,1.29792,1.15466,[%emt 1.905] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.10.21,?,rodnojo,blore,1/2-1/2,0:15:00.000,2062,21.9,C00,512757904,83,11:50:00,900+0,0:15:00.000,1996,,27.3,-36.17857142857143,-86.29629629629629,516.5740740740741,0.6598148148148149,2.478259259259259,3.2411666666666665,[%emt 8.012] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.10.21,?,Floerkeli,hastrman,0-1,0:15:00.000,1992,25.6,A22,512757888,58,11:53:00,900+0,0:15:00.000,2015,,24.3,8.85,39.10526315789474,251.05882352941177,1.6820000000000002,4.285263157894737,3.5847894736842107,[%emt 1.528] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,kunde,Boobyslegacy,0-1,0:15:00.000,2123,37.0,B02,512757836,100,11:56:00,900+0,0:15:00.000,2066,,32.3,-33.470588235294116,-95.33333333333333,-488.5806451612903,0.468,0.40675757575757576,0.6424545454545455,[%emt 8.315] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.21,?,blore,rodnojo,1-0,0:15:00.000,2003,27.4,B30,512757750,117,11:29:00,900+0,0:15:00.000,2055,,22.0,-73.85,101.17948717948718,540.6842105263158,0.7093846153846153,2.8186923076923076,1.4207368421052629,[%emt 0.56] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,gerichan,IFDTitan,0-1,0:20:00.000,2101,55.7,C33,512757738,56,11:41:00,1200+20,0:20:00.000,2021,,27.8,-9.473684210526315,235.27777777777777,275.6111111111111,1.4676666666666667,1.6442222222222225,1.0573888888888887,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,CeruleanJS,gerichan,1-0,0:20:00.000,2028,27.9,A01,512757678,6,11:39:00,1200+10,0:20:00.000,2057,Yes,103.5,-25.333333333333332,-18.5,44.0,0.0,1.9605000000000001,0.1,[%emt 7.501] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,MichaelOgbeide,rodnojo,1-0,0:15:00.000,2009,27.5,B33,512757586,73,11:14:00,900+0,0:15:00.000,2109,,39.3,-1.56,-303.125,496.25,1.1084583333333333,2.9963333333333337,2.2546666666666666,[%emt 5.395] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,hastrman,Floerkeli,0-1,0:15:00.000,2007,24.4,C17,512757514,128,10:56:00,900+0,0:15:00.000,2000,Yes,25.7,66.88372093023256,-335.3333333333333,-255.37121212121212,2.6605000000000003,2.2792142857142856,1.0827261904761905,[%emt 2.84] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.21,?,IFDTitan,gerichan,0-1,0:20:00.000,2018,28.0,C71,512757319,160,10:35:00,1200+20,0:20:00.000,2113,Yes,56.3,-117.62962962962963,-364.2641509433962,-873.575,1.2052641509433961,1.2624150943396226,0.7228113207547171,[%emt 4.74] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.21,?,loomba,alextheseaman,0-1,0:15:00.000,2137,31.3,D02,512757028,102,09:47:00,900+0,0:15:00.000,1922,,27.0,-28.82857142857143,-110.70588235294117,-447.45454545454544,0.6584117647058824,2.2125882352941173,2.068909090909091,[%emt 3.427] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,gerichan,IFDThor,0-1,1:30:00.000,2220,30.9,B12,512756921,48,09:43:00,5400+90,1:30:00.000,2022,,28.1,37.411764705882355,325.125,-14.4,0.3345625,0.6205625,1.6198666666666668,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,IFDThor,gerichan,0-1,1:30:00.000,2009,28.1,A90,512756887,70,09:32:00,5400+90,1:30:00.000,2233,Yes,31.0,8.958333333333334,-206.1304347826087,-481.7142857142857,2.2139565217391306,2.933521739130435,2.68604347826087,[%emt 26.718] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,Floerkeli,GriffyJr,0-1,0:15:00.000,2092,39.7,D35,512756856,82,09:29:00,900+0,0:15:00.000,2008,,24.5,62.57142857142857,290.3703703703704,-182.41666666666666,0.3084074074074074,1.4637407407407408,1.9922222222222226,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,Floerkeli,Achonk,0-1,0:15:00.000,2044,35.7,A22,512756814,78,09:08:00,900+0,0:15:00.000,2015,,24.5,63.77777777777778,86.8076923076923,-196.96,0.8181538461538462,2.6014999999999997,2.70472,[%emt 4.021] White resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,Achonk,blore,1-0,0:15:00.000,2069,22.1,A00,512756712,91,08:50:00,900+0,0:15:00.000,2035,,35.9,-23.096774193548388,21.866666666666667,248.8653846153846,1.6689333333333338,1.8714666666666664,2.5537,[%emt 1.89] Black resigns,
FICS rated standard game,FICS freechess.org,2022.10.21,?,hastrman,Floerkeli,0-1,0:15:00.000,2007,24.5,C02,512756709,78,08:46:00,900+0,0:15:00.000,2018,Yes,25.7,-7.222222222222222,68.5,-99.28571428571429,1.7774615384615382,3.8929230769230765,2.5574,[%emt 4.365] White checkmated,
FICS rated standard game,FICS freechess.org,2022.10.21,?,gerichan,IFDThor,1/2-1/2,1:30:00.000,2238,31.1,B22,512756609,142,08:33:00,5400+90,1:30:00.000,2004,,28.2,62.083333333333336,208.53191489361703,110.04255319148936,0.38921276595744697,1.4592127659574465,1.5835531914893615,[%emt 0.1] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.10.21,?,IFDThor,gerichan,1-0,1:30:00.000,2007,28.3,A81,512756536,37,08:29:00,5400+90,1:30:00.000,2235,Yes,31.2,57.23076923076923,44.833333333333336,254.91666666666666,0.27616666666666667,0.23225000000000004,1.3919166666666667,[%emt 0.1] Black resigns,
