Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS rated standard game,FICS freechess.org,2022.08.23,?,alextheseaman,blore,1-0,0:15:00.000,1991,21.3,A40,512358388,83,22:16:00,900+0,0:15:00.000,2115,,24.3,50.107142857142854,375.6296296296296,523.1296296296296,1.087111111111111,3.362592592592593,1.1134999999999997,[%emt 2.715] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,exeComp,JRRMA,1-0,0:15:00.000,1415,59.5,C42,512358272,29,22:02:00,900+5,0:15:00.000,2714,Yes,43.3,48.5,68.33333333333333,84.0,0.14400000000000002,0.7626666666666666,6.147444444444444,[%emt 0.115] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.23,?,JRRMA,exeComp,0-1,0:15:00.000,2714,43.3,B21,512358244,68,21:38:00,900+5,0:15:00.000,1415,,59.5,-71.6086956521739,-536.9545454545455,-394.7368421052632,1.5865000000000002,5.068181818181818,2.3992727272727272,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,exeComp,marioecm,1-0,0:15:00.000,1520,148.9,C65,512357641,49,19:01:00,900+5,0:15:00.000,2714,Yes,43.2,94.82352941176471,572.25,766.875,1.85625,4.86575,4.0066875,[%emt 12.834] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Shefu,GriffySr,1-0,0:15:00.000,2214,44.4,B22,512357556,63,19:06:00,900+0,0:15:00.000,2639,,78.9,111.13636363636364,332.76190476190476,617.05,0.338,0.29061904761904755,0.34895,[%emt 4.021] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,axeltiger,MauLo,1/2-1/2,0:45:00.000,2322,88.2,B30,512356495,71,14:16:00,2700+45,0:45:00.000,2339,,83.5,32.625,15.521739130434783,-52.391304347826086,18.767608695652175,21.800565217391302,7.765108695652175,[%emt 53.62] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.08.23,?,exeComp,Diansyah,1-0,0:15:00.000,1671,30.0,D20,512356431,9,16:18:00,900+5,0:15:00.000,2714,Yes,43.1,21.5,37.333333333333336,382.5,0.03333333333333333,0.30233333333333334,0.9615,[%emt 55.898] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,alextheseaman,blore,1-0,0:15:00.000,2010,21.2,A40,512355816,103,14:27:00,900+0,0:15:00.000,2109,,24.1,35.4,328.1764705882353,686.3529411764706,1.6893823529411764,2.6256470588235294,0.9718235294117648,[%emt 1.618] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,blore,alextheseaman,1/2-1/2,0:15:00.000,2111,24.2,B20,512355640,53,14:20:00,900+0,0:15:00.000,2008,,21.2,-0.6111111111111112,-71.17647058823529,-8.735294117647058,0.815764705882353,2.218529411764706,1.205235294117647,[%emt 1.5] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2195,34.5,B22,512355166,50,13:15:00,5400+90,1:30:00.000,1951,,35.9,92.76470588235294,219.25,88.84375,0.8227500000000001,1.1026250000000002,3.8544375,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,1-0,1:30:00.000,1954,36.1,A44,512355127,31,13:13:00,5400+90,1:30:00.000,2192,Yes,34.6,85.63636363636364,-58.5,-177.3,0.3002,0.2613,1.3509999999999998,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2189,34.7,B22,512354647,26,12:06:00,5400+90,1:30:00.000,1957,,36.2,10.0,45.25,-91.8125,0.748375,0.257375,0.32093750000000004,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,1-0,1:30:00.000,1960,36.3,A44,512354622,25,12:05:00,5400+90,1:30:00.000,2186,Yes,34.8,83.66666666666667,5.625,38.25,0.46425,0.32475,0.23362500000000003,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,HappyPawns,IFDThor,1-0,0:15:00.000,2187,34.9,B48,512354540,55,11:46:00,900+1,0:15:00.000,2686,Yes,74.6,43.1578947368421,333.3333333333333,537.8333333333334,0.5575555555555556,1.7218888888888888,1.7502777777777778,[%emt 15.017] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,scalaQueen,HappyPawns,0-1,0:15:00.000,2685,74.9,B42,512354470,78,11:29:00,900+0,0:15:00.000,1972,Yes,27.2,-5.185185185185185,-427.3076923076923,-794.5625,1.799,2.5822692307692305,1.9990800000000002,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2183,35.0,B12,512354399,98,11:24:00,5400+90,1:30:00.000,1964,,36.5,174.57575757575756,425.40625,221.671875,0.9555625,2.3856875,0.89178125,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,Slek,MichaelOgbeide,1/2-1/2,0:15:00.000,2147,37.7,B34,512354287,103,11:01:00,900+0,0:15:00.000,2097,,49.5,50.857142857142854,201.26470588235293,55.911764705882355,1.6175,1.3942058823529413,2.132470588235295,[%emt 2.129] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,1-0,1:30:00.000,1968,36.7,A44,512354224,89,11:04:00,5400+90,1:30:00.000,2179,Yes,35.1,23.966666666666665,-145.31034482758622,236.77586206896552,0.49168965517241375,0.6668620689655174,0.6303793103448276,[%emt 0.1] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Aromas,konozrout,1-0,0:15:00.000,2202,52.1,D10,512354210,183,10:41:00,900+0,0:15:00.000,1864,,28.9,14.435483870967742,206.44262295081967,487.6931818181818,3.138770491803278,1.8568524590163935,0.44810000000000005,[%emt 0.721] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,MichaelOgbeide,Slek,1/2-1/2,0:15:00.000,2096,50.0,A45,512354151,112,10:32:00,900+0,0:15:00.000,2148,,37.9,20.68421052631579,-449.64864864864865,-55.32432432432432,3.912972972972973,3.3440270270270274,0.4611621621621621,[%emt 7.45] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2696,41.6,B90,512354111,208,10:28:00,900+0,0:15:00.000,2830,Yes,51.5,25.057142857142857,4.115942028985507,-0.7971014492753623,1.3277826086956523,1.0117101449275363,0.5951884057971014,[%emt 0.21] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,Slek,MichaelOgbeide,0-1,0:15:00.000,2141,38.1,B75,512353944,62,10:18:00,900+0,0:15:00.000,2103,,50.5,47.80952380952381,-34.7,-529.15,1.0594999999999999,1.8317500000000002,1.957225,[%emt 8.481] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2175,35.2,B22,512353940,86,10:10:00,5400+90,1:30:00.000,1972,,36.9,102.82758620689656,272.2857142857143,33.82142857142857,1.0286428571428574,1.9021071428571432,3.98275,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,damouno,mcstorytaller,1-0,0:15:00.000,1878,31.4,D36,512353841,119,10:07:00,900+0,0:15:00.000,2207,,44.5,140.0,341.02564102564105,491.29411764705884,0.7687179487179486,0.9247948717948716,0.8466538461538462,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,1-0,1:30:00.000,1976,37.1,A44,512353743,61,10:00:00,5400+90,1:30:00.000,2171,Yes,35.3,69.66666666666667,26.4,163.65,0.28109999999999996,0.9904500000000003,1.4420500000000003,[%emt 0.1] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.23,?,mcstorytaller,damouno,0-1,0:15:00.000,2205,44.7,C02,512353738,88,09:58:00,900+0,0:15:00.000,1880,,31.4,37.96666666666667,-223.31034482758622,-771.6071428571429,0.7954482758620689,0.7251724137931035,0.5455517241379311,[%emt 0.1] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,damouno,mcstorytaller,1-0,0:15:00.000,1882,31.5,A03,512353684,87,09:45:00,900+0,0:15:00.000,2203,,44.9,66.6,169.44827586206895,85.54545454545455,0.8753793103448275,1.5023103448275865,1.7966071428571428,[%emt 0.872] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2167,35.4,B22,512353636,64,09:43:00,5400+90,1:30:00.000,1980,,37.3,27.681818181818183,105.95238095238095,121.04761904761905,1.0700952380952384,0.6775714285714286,0.9866190476190478,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,SEPry,kamenozrout,1-0,0:15:00.000,2170,42.7,D00,512353619,113,09:24:00,900+0,0:15:00.000,2180,,41.4,47.21052631578947,293.5135135135135,810.7567567567568,3.314783783783784,3.416405405405405,2.488,[%emt 0.1] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,0-1,1:30:00.000,1968,37.5,A44,512353580,72,09:37:00,5400+90,1:30:00.000,2179,Yes,35.6,44.84,-211.5,-501.17391304347825,0.24420833333333336,0.2914583333333333,0.9787826086956524,[%emt 31.206] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2175,35.7,B12,512353521,36,09:28:00,5400+90,1:30:00.000,1972,,37.7,66.38461538461539,103.91666666666667,-45.0,0.19716666666666668,0.6573333333333332,1.403,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,0-1,1:30:00.000,1959,37.8,A44,512353420,104,09:06:00,5400+90,1:30:00.000,2188,Yes,35.8,-97.45714285714286,-238.47058823529412,-630.4705882352941,0.2699705882352941,0.8994117647058826,0.36236764705882357,[%emt 7.697] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,gerichan,IFDThor,0-1,1:30:00.000,2185,35.9,B12,512353200,54,08:24:00,5400+90,1:30:00.000,1962,,38.0,63.89473684210526,127.94444444444444,23.0,0.24516666666666664,0.39938888888888885,1.3601176470588234,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,alextheseaman,Slek,1-0,0:15:00.000,2111,51.0,D93,512353021,47,07:34:00,900+0,0:15:00.000,2103,,24.0,47.9375,214.73333333333332,233.0,0.9322666666666667,7.960466666666666,5.4507,[%emt 10.591] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,gerichan,1-0,1:30:00.000,1966,38.2,A44,512352937,43,07:21:00,5400+90,1:30:00.000,2181,Yes,36.0,80.26666666666667,-176.92857142857142,238.57142857142858,0.3480714285714286,0.48321428571428565,3.0797142857142856,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Ruvarashe,exeComp,0-1,0:15:00.000,2714,42.9,E05,512352625,32,05:43:00,900+5,0:15:00.000,1681,,67.2,37.18181818181818,36.0,0.6000000000000001,0.6445,2.6581,2.9246,[%emt 20.602] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,IFDThor,HappyPawns,0-1,0:15:00.000,2683,74.9,D60,512352490,78,05:11:00,900+1,0:15:00.000,2182,Yes,36.1,1.2592592592592593,-84.84615384615384,-558.3684210526316,1.4362307692307694,2.778769230769231,1.9075600000000004,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,exeComp,Diansyah,1-0,0:15:00.000,1661,30.2,B13,512352256,19,04:08:00,900+5,0:15:00.000,2714,Yes,42.8,36.0,78.16666666666667,242.83333333333334,0.26899999999999996,1.039,4.796333333333333,[%emt 36.171] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.23,?,blore,alextheseaman,0-1,0:15:00.000,2096,23.9,B86,512352224,60,03:46:00,900+0,0:15:00.000,2039,,21.2,28.666666666666668,-30.5,-219.94736842105263,0.5688500000000001,1.2873999999999999,2.9566315789473685,[%emt 11.838] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,alextheseaman,blore,0-1,0:15:00.000,2029,21.2,A46,512352167,52,03:37:00,900+0,0:15:00.000,2106,,24.0,29.5,-55.588235294117645,-225.23529411764707,0.3654117647058823,0.9341764705882352,2.4266470588235296,[%emt 8.443] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Diansyah,exeComp,0-1,0:15:00.000,2714,42.8,B45,512352045,44,02:53:00,900+5,0:15:00.000,1661,,30.2,24.133333333333333,-106.64285714285714,-165.76923076923077,1.3067857142857144,5.442785714285714,6.935142857142857,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,exeComp,Diansyah,1-0,0:15:00.000,1661,30.2,D20,512351993,27,02:43:00,900+5,0:15:00.000,2714,Yes,42.8,38.5,157.0,415.875,0.17866666666666667,3.2152222222222218,3.1985,[%emt 27.194] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Slek,blore,1-0,0:15:00.000,2035,21.2,B56,512351903,45,02:03:00,900+0,0:15:00.000,2105,,51.5,56.625,4.133333333333334,279.625,0.4571333333333334,3.8814666666666664,3.174785714285714,[%emt 6.563] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,blore,alextheseaman,1/2-1/2,0:15:00.000,2108,24.0,B20,512351848,64,01:43:00,900+0,0:15:00.000,2033,,21.2,-6.454545454545454,91.9047619047619,-162.1904761904762,2.4595714285714285,2.866047619047619,2.045761904761905,[%emt 37.472] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.08.23,?,mcstorytaller,damouno,0-1,0:15:00.000,2201,44.9,C02,512351820,134,01:40:00,900+0,0:15:00.000,1884,,31.3,-15.333333333333334,-128.97727272727272,-449.04545454545456,1.269,1.0018636363636364,0.5367840909090908,[%emt 0.933] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.23,?,damouno,mcstorytaller,0-1,0:15:00.000,1870,31.3,D35,512351769,104,01:15:00,900+0,0:15:00.000,2215,,45.0,115.11428571428571,57.64705882352941,-641.1029411764706,1.437235294117647,2.688470588235294,1.3861029411764707,[%emt 2.61] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.23,?,Sunartii,exeComp,0-1,0:15:00.000,2714,42.8,D30,512351634,76,00:14:00,900+5,0:15:00.000,1474,,91.1,-7.6923076923076925,-530.84,-727.0526315789474,3.11132,5.13404,3.2928800000000003,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.23,?,vandi,alextheseaman,0-1,0:15:00.000,2103,24.0,B86,512351608,73,00:16:00,900+0,0:15:00.000,1946,,35.6,17.48,-316.8333333333333,-475.5238095238095,0.5658333333333334,2.928875,1.5579999999999998,[%emt 21.773] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,alextheseaman,vandi,0-1,0:15:00.000,1934,35.8,E90,512351557,98,23:50:00,900+0,0:15:00.000,2115,,24.1,42.15151515151515,-169.15625,-583.78125,1.02115625,3.6746874999999997,5.0951875,[%emt 16.955] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2714,42.7,B80,512351506,131,23:14:00,1200+5,0:20:00.000,2696,Yes,41.6,36.20454545454545,26.53488372093023,13.046511627906977,1.981162790697674,4.2748372093023255,1.726348837209302,[%emt 7.809] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,exeComp,ArasanX,1/2-1/2,0:20:00.000,2696,41.9,D93,512351075,187,20:48:00,1200+5,0:20:00.000,2714,Yes,43.0,32.84126984126984,15.806451612903226,-0.03225806451612903,3.7320645161290327,2.6857419354838705,0.8773387096774196,[%emt 5.505] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,kamenozrout,Limbor,1-0,0:15:00.000,1940,38.8,E91,512350895,67,20:36:00,900+0,0:15:00.000,2167,Yes,42.7,20.130434782608695,4.545454545454546,-37.90909090909091,1.460909090909091,2.562727272727273,2.809545454545455,[%emt 30.244] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.22,?,family,kamenozrout,0-1,0:15:00.000,2162,42.8,A81,512348784,106,14:53:00,900+0,0:15:00.000,2005,,50.8,70.5,13.485714285714286,-472.67857142857144,3.563685714285714,2.7674000000000003,1.169942857142857,[%emt 1.751] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,loinsaxena,GriffySr,0-1,0:15:00.000,2209,43.9,B96,512348409,104,14:22:00,900+0,0:15:00.000,2052,,60.6,22.6,-52.0,-516.8823529411765,1.2779117647058824,1.0990882352941176,0.3995441176470587,[%emt 0.173] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,Technetium,MichaelOgbeide,1-0,0:15:00.000,2143,37.8,B22,512348405,55,14:23:00,900+0,0:15:00.000,2466,,90.9,66.47368421052632,217.16666666666666,343.27777777777777,0.44966666666666666,1.6891666666666663,1.877055555555555,[%emt 2.776] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,Notarious,loinsaxena,1-0,0:15:00.000,2052,61.4,B00,512347530,1,12:26:00,900+0,0:15:00.000,2830,Yes,51.6,13.0,0.0,0.0,,0.0,0.0,[%emt 0.0] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.22,?,karadepau,rodnojo,1-0,0:15:00.000,1959,48.9,B22,512347477,137,12:07:00,900+0,0:15:00.000,2238,,97.9,96.54347826086956,393.1777777777778,380.3269230769231,2.1616666666666666,1.835377777777778,0.3589111111111112,[%emt 0.1] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.22,?,kamenozrout,loinsaxena,0-1,0:15:00.000,2037,61.4,D15,512347315,78,11:50:00,900+0,0:15:00.000,2173,Yes,43.0,82.37037037037037,-123.73076923076923,-610.16,2.0933076923076923,4.157653846153846,2.08652,[%emt 7.272] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,vandi,karadepau,0-1,0:15:00.000,2229,100.1,C50,512347228,76,11:44:00,900+0,0:15:00.000,1937,,35.6,-4.884615384615385,-89.16,-357.04,1.68404,2.47256,3.40304,[%emt 7.428] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,damouno,Wzin,0-1,0:15:00.000,1818,35.4,A03,512347180,54,11:47:00,900+0,0:15:00.000,2229,,45.1,-47.473684210526315,-371.22222222222223,-701.25,1.5613333333333332,3.3780555555555556,2.1187647058823527,[%emt 9.862] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.22,?,bebertherbar,Boobyslegacy,1-0,0:15:00.000,2045,41.0,B02,512346988,51,11:18:00,900+0,0:15:00.000,2037,,57.2,154.33333333333334,275.1764705882353,509.25,1.1111176470588238,1.9354117647058824,2.8794375,[%emt 7.409] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.22,?,kamenozrout,SEPry,1/2-1/2,0:15:00.000,2180,41.2,B01,512346958,71,11:13:00,900+0,0:15:00.000,2173,Yes,43.3,34.208333333333336,-69.91304347826087,-287.2608695652174,2.5556956521739127,2.240217391304348,2.979869565217391,[%emt 11.033] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.08.22,?,loinsaxena,konozrout,0-1,0:15:00.000,2212,52.0,B96,512346675,50,10:35:00,900+0,0:15:00.000,2043,,62.3,32.05882352941177,-29.1875,-138.6153846153846,0.27025,2.8808749999999996,2.381125,[%emt 0.322] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,Alexbourg,GriffySr,0-1,0:15:00.000,2207,44.1,B20,512346599,60,10:33:00,900+0,0:15:00.000,1854,,31.3,13.523809523809524,-54.05,-225.94736842105263,0.80285,1.28295,2.0357894736842104,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,loinsaxena,foggydew,1-0,0:15:00.000,2208,52.2,B44,512346528,67,10:07:00,900+0,0:15:00.000,2026,,63.1,32.0,255.04545454545453,557.2272727272727,2.0078636363636364,3.401772727272727,2.6473181818181817,[%emt 20.197] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,foggydew,loinsaxena,1-0,0:15:00.000,2032,63.8,B10,512346379,67,09:40:00,900+0,0:15:00.000,2204,Yes,52.7,59.04347826086956,194.5909090909091,378.3636363636364,1.8160454545454547,4.708272727272727,2.9611363636363635,[%emt 9.845] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.08.22,?,Technetium,mjrc,1-0,0:15:00.000,1859,63.3,B50,512346305,79,09:42:00,900+0,0:15:00.000,2464,,92.4,77.48148148148148,229.23076923076923,588.6538461538462,0.8069615384615384,1.146730769230769,0.6833461538461538,[%emt 3.865] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,gerichan,IFDThor,0-1,1:30:00.000,2178,35.6,B12,512346296,30,09:45:00,5400+90,1:30:00.000,1970,,37.8,2.6363636363636362,123.2,248.77777777777777,0.1565,0.24700000000000003,2.9850000000000003,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,mjrc,Technetium,0-1,0:15:00.000,2462,92.8,A02,512346256,18,09:41:00,900+0,0:15:00.000,1860,,63.4,30.714285714285715,-334.0,-678.4,0.24166666666666667,1.1261666666666665,0.4066000000000001,[%emt 3.71] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,Technetium,mjrc,1-0,0:15:00.000,1861,63.6,B50,512346249,43,09:37:00,900+0,0:15:00.000,2460,,93.2,-3.066666666666667,473.7857142857143,668.6428571428571,0.4951428571428571,0.6190714285714286,0.8358571428571427,[%emt 7.439] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,loinsaxena,foggydew,1-0,0:15:00.000,2216,53.1,B36,512346227,63,09:17:00,900+0,0:15:00.000,2014,,64.7,70.72727272727273,110.0952380952381,621.0,6.328523809523809,3.6068571428571428,1.88905,[%emt 6.694] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2833,51.6,D46,512346205,64,09:21:00,900+0,0:15:00.000,2693,Yes,41.9,26.045454545454547,19.80952380952381,32.714285714285715,0.13576190476190478,1.2950476190476192,3.3331428571428576,[%emt 5.535] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,Betin,blore,0-1,0:15:00.000,2033,20.8,D02,512346048,116,08:39:00,900+0,0:15:00.000,2000,,32.7,123.66666666666667,69.73684210526316,-333.5131578947368,1.5514473684210524,4.179421052631579,0.521921052631579,[%emt 21.098] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,alextheseaman,Slek,1-0,0:15:00.000,2113,51.7,D35,512345746,39,07:45:00,900+0,0:15:00.000,2104,,23.5,34.357142857142854,92.15384615384616,304.1666666666667,0.682923076923077,1.9290769230769234,5.150083333333334,[%emt 34.566] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,exeComp,Ruvarashe,1-0,0:15:00.000,1681,66.9,C28,512345399,13,06:32:00,900+5,0:15:00.000,2714,Yes,43.0,28.0,11.5,56.75,0.23475,1.1039999999999999,12.13575,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,KnightMeKing,Betin,0-1,0:15:00.000,1991,32.8,A02,512345144,78,05:12:00,900+0,0:15:00.000,2055,,29.5,-28.37037037037037,-252.3846153846154,-698.96,1.0567692307692307,3.8830000000000005,2.49924,[%emt 5.884] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,scalaQueen,HappyPawns,0-1,0:15:00.000,2682,75.0,C00,512345086,64,04:58:00,900+0,0:15:00.000,1970,Yes,26.6,-73.68181818181819,-485.9047619047619,-826.5454545454545,2.355714285714286,2.9874761904761904,2.3600000000000003,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,Betin,KnightMeKing,0-1,0:15:00.000,2048,29.6,D02,512345084,168,04:44:00,900+0,0:15:00.000,1998,,33.0,157.2982456140351,303.39285714285717,366.7090909090909,1.7104285714285716,2.244857142857143,1.0324909090909091,[%emt 2.227] White forfeits on time,
FICS rated standard game,FICS freechess.org,2022.08.22,?,exeComp,Ruvarashe,1-0,0:15:00.000,1681,66.9,A96,512345059,41,04:40:00,900+5,0:15:00.000,2714,Yes,42.9,56.285714285714285,76.46153846153847,62.34615384615385,6.997846153846153,3.337461538461539,4.608384615384615,[%emt 83.342] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.08.22,?,KnightMeKing,Betin,1-0,0:15:00.000,2005,33.1,A02,512345013,81,04:31:00,900+0,0:15:00.000,2041,,29.7,5.035714285714286,-21.62962962962963,-8.192307692307692,0.4603703703703704,1.9525925925925927,2.558269230769231,[%emt 9.453] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,foggydew,HappyPawns,0-1,0:15:00.000,2680,75.1,D11,512345011,84,04:22:00,900+1,0:15:00.000,2216,Yes,53.6,38.172413793103445,-35.892857142857146,-457.6666666666667,2.1927142857142856,3.6264642857142855,2.139518518518518,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,Ruvarashe,exeComp,0-1,0:15:00.000,2714,42.9,E07,512344994,16,04:31:00,900+5,0:15:00.000,1681,,67.0,38.5,49.8,41.2,0.29700000000000004,0.7174,12.7464,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.22,?,Betin,KnightMeKing,1-0,0:15:00.000,2050,29.8,D02,512344977,105,04:18:00,900+0,0:15:00.000,1996,,33.2,37.19444444444444,56.714285714285715,661.5294117647059,0.9227142857142857,2.4310857142857145,1.7474117647058822,[%emt 1.994] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,KnightMeKing,Betin,1-0,0:15:00.000,2003,33.4,A02,512344925,107,04:05:00,900+0,0:15:00.000,2043,,29.9,25.13888888888889,138.9142857142857,492.9142857142857,0.9786571428571429,1.392628571428571,0.6829857142857142,[%emt 1.542] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,Betin,KnightMeKing,1-0,0:15:00.000,2052,30.0,D02,512344885,71,03:56:00,900+0,0:15:00.000,1994,,33.5,46.458333333333336,160.34782608695653,539.5652173913044,0.5236086956521739,2.3296521739130434,1.0180652173913043,[%emt 4.401] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,KnightMeKing,Betin,1-0,0:15:00.000,2001,33.7,A02,512344847,32,03:53:00,900+0,0:15:00.000,2045,,30.1,4.090909090909091,49.7,310.4,0.42810000000000004,0.869,0.5365,[%emt 18.511] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,Betin,KnightMeKing,1-0,0:15:00.000,2054,30.2,D02,512344833,47,03:45:00,900+0,0:15:00.000,1992,,33.8,63.75,50.06666666666667,1061.1,0.42206666666666665,0.8793333333333334,1.2468666666666666,[%emt 1.292] Black resigns,
