Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2023.02.27,?,IFDThor,MORSAL,0-1,0:15:00.000,2993,Yes,116.1,D43,530369662,72,18:11:00,900+1,0:15:00.000,2307,Yes,52.5,23.32,-202.91666666666666,-753.0,0.4221666666666666,2.3517500000000005,1.7792173913043476,[%emt 0.398] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,MORSAL,IFDThor,1-0,0:15:00.000,2307,Yes,52.6,D37,530369573,69,17:54:00,900+1,0:15:00.000,2991,Yes,116.6,135.75,526.0434782608696,613.7727272727273,1.6601739130434785,2.9037826086956517,2.572363636363636,[%emt 20.78] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,scalaQueen,nthmaster,0-1,0:15:00.000,2178,,45.0,B99,530369555,74,17:39:00,900+0,0:15:00.000,2039,Yes,25.8,27.24,-351.2083333333333,-469.75,0.8315416666666667,1.7546666666666664,0.6495416666666667,[%emt 3.194] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,Speyside,Indrayoga,0-1,0:30:00.000,2000,,43.6,C48,530369522,106,17:12:00,1800+0,0:30:00.000,2161,Yes,48.9,-44.27777777777778,-403.6857142857143,-1087.0,3.1881142857142857,4.718628571428572,1.4547428571428571,[%emt 3.393] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,IFDThor,MORSAL,0-1,0:15:00.000,2989,Yes,117.1,E32,530369513,62,17:45:00,900+1,0:15:00.000,2307,Yes,52.6,0.9047619047619048,-205.3,-554.775,0.7285999999999999,2.3877000000000006,1.310875,[%emt 12.396] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,SpeckEngine,nthmaster,0-1,0:15:00.000,2174,,45.4,A31,530369364,76,17:05:00,900+0,0:15:00.000,2003,Yes,34.3,7.653846153846154,-138.48,-508.56,3.32872,6.08848,2.605,[%emt 10.016] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,nthmaster,SpeckEngine,0-1,0:15:00.000,1991,Yes,34.4,B13,530369203,292,16:30:00,900+0,0:15:00.000,2186,,45.7,-39.13265306122449,-0.6391752577319587,0.1958762886597938,2.4889484536082476,0.49229896907216486,0.460938144329897,[%emt 0.1] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,pikozrout,1-0,0:17:00.000,2318,Yes,52.4,C65,530369185,91,16:31:00,1020+1,0:17:00.000,2952,Yes,65.4,78.61290322580645,233.13333333333333,593.0333333333333,2.236333333333333,4.177999999999999,2.8131000000000004,[%emt 8.642] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,family,kamenozrout,1-0,0:15:00.000,2225,Yes,44.9,D02,530369084,159,16:14:00,900+0,0:15:00.000,2007,,48.5,155.4814814814815,73.9245283018868,719.0857142857143,2.4405094339622644,1.7840000000000005,0.4902884615384615,[%emt 2.569] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,scalaQueen,nthmaster,0-1,0:15:00.000,2181,,45.9,B75,530369009,102,16:09:00,900+0,0:15:00.000,2042,Yes,25.8,19.02857142857143,-266.2647058823529,-641.5882352941177,1.1925882352941177,1.9758235294117645,2.2752424242424243,[%emt 2.922] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,pikozrout,1-0,0:17:00.000,2318,Yes,52.4,B51,530368922,69,15:53:00,1020+2,0:17:00.000,2951,Yes,65.5,48.375,228.1304347826087,485.5625,3.007999999999999,3.309913043478261,2.9564999999999997,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,nthmaster,scalaQueen,1-0,0:15:00.000,2047,Yes,25.9,B40,530368882,41,16:03:00,900+0,0:15:00.000,2176,,46.3,101.42857142857143,124.07692307692308,177.5,0.34307692307692306,1.186076923076923,0.6887692307692308,[%emt 2.295] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,Aromas,nthmaster,1-0,0:15:00.000,2189,,46.6,C00,530368826,75,15:34:00,900+0,0:15:00.000,1936,,25.6,2.423076923076923,-16.72,-160.20833333333334,1.6564,3.3092400000000004,2.179,[%emt 131.685] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,pikozrout,GoldBarMM,0-1,0:17:00.000,2950,Yes,65.6,B33,530368799,132,15:20:00,1020+2,0:17:00.000,2318,Yes,52.5,21.466666666666665,-234.20454545454547,-567.9767441860465,1.2453636363636365,3.9165909090909095,3.2806279069767443,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,FraLav,kamenozrout,0-1,0:15:00.000,2223,Yes,45.1,D17,530368761,60,15:28:00,900+0,0:15:00.000,1892,,81.0,12.857142857142858,-52.1,-319.70588235294116,2.1334,5.5708,5.244421052631578,[%emt 1.3] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,ArasanX,exeComp,1/2-1/2,0:16:00.000,2709,Yes,37.4,E12,530368643,115,14:58:00,960+3,0:16:00.000,2786,Yes,34.6,34.1025641025641,-5.368421052631579,2.9473684210526314,3.2992631578947367,2.9738157894736843,1.8820000000000001,[%emt 0.135] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,ulfish,1-0,0:45:00.000,2605,Yes,123.3,C97,530368517,151,13:34:00,2700+3,0:45:00.000,2947,Yes,65.8,101.84313725490196,192.72,445.8510638297872,8.49184,5.423920000000001,3.0612199999999996,[%emt 0.203] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,ArasanX,1/2-1/2,0:16:00.000,2788,Yes,34.7,D85,530368228,132,13:49:00,960+3,0:16:00.000,2707,Yes,37.6,23.666666666666668,44.61363636363637,8.325581395348838,2.010568181818182,3.5240681818181816,2.0378837209302327,[%emt 15.173] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.27,?,ulfish,GoldBarMM,1/2-1/2,0:45:00.000,2956,Yes,66.3,A00,530367932,39,13:03:00,2700+3,0:45:00.000,2569,Yes,126.8,-28.785714285714285,-13.0,0.0,5.550230769230769,9.225615384615384,2.9375,[%emt 50.579] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.27,?,foggydew,Geforce,1/2-1/2,0:15:00.000,2314,,104.1,C25,530367502,79,12:14:00,900+0,0:15:00.000,2228,Yes,61.8,14.444444444444445,-108.0,-372.84615384615387,1.8800769230769232,2.559423076923077,2.4266538461538465,[%emt 12.47] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.27,?,floare,kunde,1/2-1/2,0:15:00.000,2105,,30.2,C41,530367492,58,12:21:00,900+0,0:15:00.000,1999,,39.0,39.2,33.8421052631579,109.6842105263158,0.8591052631578947,2.2276842105263155,1.3453684210526315,[%emt 3.931] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.27,?,mannyfortaguez,mlaren,1-0,0:10:00.000,1926,,35.0,B06,530367255,31,11:30:00,600+15,0:10:00.000,2218,,133.1,39.45454545454545,44.2,110.9,0.6841,3.0724,8.4917,[%emt 56.423] Black forfeits on time
FICS unrated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,ulfish,1-0,0:16:00.000,2569,Yes,129.8,C80,530367112,115,10:58:00,960+1,0:16:00.000,2956,Yes,66.7,95.64102564102564,334.60526315789474,589.1578947368421,2.5761578947368418,4.013447368421052,2.0082368421052634,[%emt 0.844] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Alexbourg,scalaQueen,0-1,0:15:00.000,2063,Yes,25.9,C24,530366980,80,10:44:00,900+0,0:15:00.000,1980,,28.9,-63.48148148148148,-171.34615384615384,-430.08000000000004,0.8955384615384616,1.700076923076923,1.4193461538461538,[%emt 2.321] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,pikozrout,GoldBarMM,0-1,0:20:00.000,2955,Yes,66.7,D41,530366943,74,10:34:00,1200+1,0:20:00.000,2318,Yes,52.4,11.0,-78.79166666666667,-145.61111111111111,1.6314166666666665,4.502541666666667,1.281979166666667,[%emt 1.766] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,scalaQueen,Alexbourg,1-0,0:15:00.000,1986,,29.0,C23,530366861,91,10:16:00,900+0,0:15:00.000,2057,Yes,25.9,-154.6451612903226,-294.8,-431.3666666666667,2.1813999999999996,3.558566666666666,1.6106333333333331,[%emt 0.1] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,pikozrout,1-0,0:20:00.000,2318,Yes,52.5,C67,530366815,85,10:11:00,1200+1,0:20:00.000,2954,Yes,66.8,67.62068965517241,280.64285714285717,709.9411764705883,1.2398214285714286,4.277785714285714,2.6671428571428577,[%emt 1.609] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,Aromas,Ismirdochegal,0-1,0:15:00.000,2269,,78.1,B40,530366791,92,10:06:00,900+0,0:15:00.000,1925,,26.0,-62.12903225806452,157.16666666666666,14.25,0.6201333333333334,3.360166666666667,1.5399500000000002,[%emt 1.12] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,kristijanZD,mcstorytaller,1-0,0:15:00.000,1937,,32.8,B32,530366771,139,09:57:00,900+5,0:15:00.000,2220,,39.8,66.34042553191489,299.8478260869565,532.195652173913,1.6320217391304344,2.1280434782608695,2.4209130434782606,[%emt 5.203] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Alexbourg,scalaQueen,1-0,0:15:00.000,2067,Yes,26.0,C40,530366724,105,09:53:00,900+0,0:15:00.000,1976,,29.1,372.9861111111111,595.3428571428572,880.7777777777778,1.0756285714285714,1.0186,1.5722941176470588,[%emt 1.804] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2866,Yes,37.1,D43,530366711,92,09:59:00,900+0,0:15:00.000,2786,Yes,34.8,18.419354838709676,-24.866666666666667,-11.583333333333334,0.13646666666666668,0.14500000000000002,6.6391333333333336,[%emt 76.308] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.27,?,pikozrout,GoldBarMM,0-1,0:20:00.000,2953,Yes,66.9,D36,530366701,72,09:48:00,1200+1,0:20:00.000,2318,Yes,52.5,19.84,-127.125,-432.42105263157896,1.0877916666666667,2.8667916666666664,3.533086956521739,[%emt 2.093] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,mcstorytaller,kristijanZD,0-1,0:15:00.000,2217,,39.9,B12,530366632,76,09:37:00,900+5,0:15:00.000,1940,,32.9,37.26923076923077,-30.92,-502.52,1.5330000000000001,4.31924,1.3479999999999999,[%emt 1.093] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,scalaQueen,Alexbourg,0-1,0:15:00.000,1966,,29.1,A16,530366610,120,09:26:00,900+0,0:15:00.000,2077,Yes,26.0,67.2439024390244,469.6,-1003.6551724137931,2.173625,2.325975,0.7785384615384616,[%emt 1.775] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,Ruvarashe,1-0,0:15:00.000,1813,,52.7,A22,530366583,31,09:26:00,900+5,0:15:00.000,2707,Yes,37.7,-2.909090909090909,-49.2,-37.5,0.48020000000000007,1.7948000000000004,4.735900000000001,[%emt 73.729] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,OracaPig,konozrout,0-1,0:15:00.000,2233,Yes,40.4,C64,530366578,36,09:39:00,900+0,0:15:00.000,2208,,130.2,36.07692307692308,-40.5,-308.0,0.7941666666666666,1.62225,2.9963636363636357,[%emt 12.038] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,pikozrout,1-0,0:20:00.000,2318,Yes,52.6,C83,530366574,127,09:11:00,1200+1,0:20:00.000,2952,Yes,67.1,42.883720930232556,222.5952380952381,534.9285714285714,1.6521428571428571,4.181238095238095,2.6181428571428573,[%emt 0.781] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,SEPry,konozrout,1-0,0:15:00.000,2240,Yes,40.7,D02,530366544,85,09:22:00,900+0,0:15:00.000,2301,,42.2,30.82758620689655,-177.85714285714286,431.2708333333333,1.8639642857142857,2.5490357142857145,2.154714285714286,[%emt 10.251] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Alexbourg,scalaQueen,1/2-1/2,0:15:00.000,2080,Yes,26.1,C01,530366503,73,09:06:00,900+0,0:15:00.000,1963,,29.2,32.0,-143.66666666666666,-537.8333333333334,2.3012083333333333,3.644625,0.8535416666666666,[%emt 1.38] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.27,?,Ruvarashe,exeComp,0-1,0:15:00.000,2707,Yes,37.7,A21,530366496,21,09:19:00,900+5,0:15:00.000,1813,,52.8,32.375,49.142857142857146,69.16666666666667,2.2185714285714284,1.3867142857142856,2.166166666666667,[%emt 57.343] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.27,?,damouno,mcstorytaller,1-0,0:15:00.000,1944,,33.0,E20,530366481,127,09:02:00,900+5,0:15:00.000,2161,,39.8,37.48837209302326,-0.42857142857142855,617.2142857142857,1.000690476190476,2.764261904761905,0.6854999999999999,[%emt 1.34] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,konozrout,SEPry,0-1,0:15:00.000,2294,,42.5,A27,530366457,128,08:52:00,900+0,0:15:00.000,2247,Yes,40.9,29.186046511627907,-363.3809523809524,-664.3571428571429,1.8430952380952381,2.7021428571428574,2.1107142857142853,[%emt 9.996] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,ulfish,GoldBarMM,1/2-1/2,0:45:00.000,2962,Yes,67.2,A20,530366442,155,07:55:00,2700+3,0:45:00.000,2529,Yes,129.8,2.1346153846153846,-4.235294117647059,-0.2549019607843137,6.713666666666667,3.7057058823529414,1.4772058823529415,[%emt 9.033] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,Ruvarashe,1-0,0:15:00.000,1813,,52.9,A22,530366439,23,08:57:00,900+5,0:15:00.000,2707,Yes,37.7,14.25,-1.4285714285714286,-16.07142857142857,1.098142857142857,0.45257142857142857,46.88842857142857,[%emt 0.1] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.27,?,mcstorytaller,damouno,0-1,0:15:00.000,2157,,40.0,B30,530366402,90,08:33:00,900+5,0:15:00.000,1948,,33.1,3.161290322580645,-45.9,-429.3703703703704,1.0525666666666667,3.532166666666667,3.046172413793103,[%emt 7.351] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,SEPry,konozrout,0-1,0:15:00.000,2238,Yes,41.2,D85,530366356,70,08:35:00,900+0,0:15:00.000,2303,,42.8,37.333333333333336,210.3913043478261,231.76470588235293,1.024478260869565,2.281739130434783,2.9739565217391304,[%emt 0.427] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,Ruvarashe,exeComp,0-1,0:15:00.000,2707,Yes,37.7,A30,530366355,54,08:31:00,900+5,0:15:00.000,1813,,53.0,44.10526315789474,41.72222222222222,51.294117647058826,3.443166666666667,8.706388888888888,2.603117647058823,[%emt 16.107] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.27,?,damouno,mcstorytaller,1-0,0:15:00.000,1952,,33.1,D80,530366281,95,08:15:00,900+5,0:15:00.000,2153,,40.2,62.25,284.03225806451616,804.8709677419355,1.401516129032258,2.4540967741935487,0.7244193548387097,[%emt 7.072] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,kamenozrout,Ruvarashe,1-0,0:15:00.000,1814,,53.1,C43,530366198,33,07:53:00,900+0,0:15:00.000,2222,Yes,45.1,36.333333333333336,40.72727272727273,-16.8,0.20545454545454547,1.6932727272727275,3.2388999999999997,[%emt 15.014] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,ulfish,1-0,0:45:00.000,2537,Yes,132.4,B12,530366145,111,06:30:00,2700+3,0:45:00.000,2960,Yes,67.5,77.94736842105263,204.56756756756758,582.4166666666666,9.089432432432432,5.100081081081081,4.150055555555556,[%emt 2.828] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,pikozrout,BEO,1-0,0:15:00.000,2058,,261.8,D11,530366120,52,07:43:00,900+0,0:15:00.000,2314,Yes,52.6,27.22222222222222,48.411764705882355,285.2352941176471,0.23182352941176473,3.13,2.0888823529411766,[%emt 1.115] Black resigns
FICS unrated standard game,FICS freechess.org,2023.02.27,?,mlaren,tiborgbalogh,1-0,0:22:00.000,2205,,118.5,B00,530366026,59,07:13:00,1320+5,0:22:00.000,1926,,35.0,-11.65,-35.78947368421053,416.92105263157896,1.009,2.2136842105263157,1.4570263157894738,[%emt 3.122] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Ruvarashe,exeComp,0-1,0:15:00.000,2707,Yes,37.6,B23,530365991,38,06:59:00,900+5,0:15:00.000,1806,,55.2,6.615384615384615,46.416666666666664,-111.58333333333333,2.7970833333333336,3.2929166666666667,2.1899166666666665,[%emt 20.194] White resigns
FICS unrated standard game,FICS freechess.org,2023.02.27,?,tiborgbalogh,mlaren,0-1,0:22:00.000,1926,,35.0,B07,530365983,10,07:11:00,1320+5,0:22:00.000,2205,,118.5,48.25,30.666666666666668,-329.6666666666667,1.7813333333333334,0.5783333333333333,1.6723333333333332,[%emt 12.953] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,HappyPawns,kamenozrout,1-0,0:15:00.000,2223,Yes,45.2,B01,530365898,47,06:36:00,900+1,0:15:00.000,2751,Yes,59.9,44.8125,245.8,548.1666666666666,1.7160000000000004,3.3950666666666667,1.9315333333333333,[%emt 5.14] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Slek,Aromas,1-0,0:15:00.000,1930,,25.9,C88,530365847,83,06:14:00,900+0,0:15:00.000,2089,,35.6,53.0,37.22222222222222,111.07692307692308,0.5947777777777777,3.1114814814814813,4.247740740740741,[%emt 1.564] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,Ruvarashe,1-0,0:15:00.000,1806,,55.3,C42,530365835,55,06:03:00,900+5,0:15:00.000,2707,Yes,37.6,57.73684210526316,72.22222222222223,65.0,0.20233333333333334,12.905333333333333,9.644222222222218,[%emt 14.993] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,Achonk,scalaQueen,0-1,0:15:00.000,2071,Yes,26.0,A00,530365831,140,06:01:00,900+0,0:15:00.000,2130,,38.9,144.51063829787233,-18.369565217391305,-27.782608695652172,1.6332608695652175,1.094,2.3165760869565224,[%emt 16.004] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.27,?,pikozrout,GoldBarMM,0-1,0:25:00.000,2959,Yes,67.9,D41,530365763,136,05:21:00,1500+4,0:25:00.000,2314,Yes,52.8,20.5,-273.97777777777776,-601.03125,4.404311111111111,4.1411333333333324,1.7615777777777772,[%emt 1.765] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.27,?,Ruvarashe,exeComp,0-1,0:15:00.000,2707,Yes,37.6,A04,530365740,4,06:02:00,900+5,0:15:00.000,1806,,55.3,26.0,13.0,29.0,0.0,0.0,0.9,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,Ruvarashe,1-0,0:15:00.000,1806,,55.3,B00,530365736,23,05:45:00,900+5,0:15:00.000,2707,Yes,37.6,66.375,95.0,144.0,1.736285714285714,3.7535714285714286,20.741785714285715,[%emt 16.865] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Ruvarashe,exeComp,0-1,0:15:00.000,2707,Yes,37.6,A46,530365687,6,05:45:00,900+5,0:15:00.000,1806,,55.3,44.333333333333336,33.5,11.0,0.0,0.327,0.56,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,Ruvarashe,1-0,0:15:00.000,1806,,55.4,C43,530365676,28,05:32:00,900+5,0:15:00.000,2707,Yes,37.6,36.9,35.666666666666664,48.77777777777778,0.8258888888888888,0.3401111111111111,5.262222222222222,[%emt 76.81] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.27,?,Betin,Slek,0-1,0:15:00.000,2083,,35.8,A48,530365675,96,05:20:00,900+0,0:15:00.000,1995,,33.9,-107.78787878787878,-154.21875,-201.0,1.29028125,3.19271875,1.864451612903226,[%emt 3.111] White resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Ruvarashe,exeComp,0-1,0:15:00.000,2707,Yes,37.6,E05,530365632,24,05:22:00,900+5,0:15:00.000,1806,,55.5,36.77777777777778,36.125,25.142857142857142,1.1678749999999998,0.271125,3.3575714285714287,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.27,?,GoldBarMM,pikozrout,1-0,0:25:00.000,2314,Yes,52.8,C83,530365599,85,04:49:00,1500+4,0:25:00.000,2958,Yes,68.0,47.827586206896555,30.214285714285715,310.60714285714283,0.09810714285714288,2.2033928571428567,4.806357142857143,[%emt 13.988] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,Slek,Betin,1-0,0:15:00.000,2001,,34.0,A04,530365595,53,05:07:00,900+0,0:15:00.000,2077,,35.9,59.72222222222222,109.82352941176471,390.8529411764706,0.6662941176470588,2.612764705882353,3.2351470588235296,[%emt 22.789] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.27,?,exeComp,Ruvarashe,1-0,0:15:00.000,1806,,55.6,C42,530365571,83,04:37:00,900+5,0:15:00.000,2707,Yes,37.6,57.392857142857146,73.22222222222223,53.03703703703704,4.061148148148148,6.631444444444442,4.599537037037037,[%emt 0.1] Black forfeits on time
