Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2022.03.23,?,GoldBarMM,ArasanX,0-1,0:25:00.000,2773,Yes,0.0,B90,511008868,232,11:55:00,1500+4,0:25:00.000,2764,Yes,0.0,-40.833333333333336,-206.46753246753246,-443.2720588235294,2.841961038961039,2.849805194805195,0.9168311688311687,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,GriffySr,gerichan,1/2-1/2,0:05:00.000,2097,,0.0,C50,511008638,187,12:30:00,300+30,0:05:00.000,2145,Yes,0.0,-132.6031746031746,-38.88709677419355,0.0,0.7378709677419356,0.5073709677419355,0.4299516129032258,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.03.23,?,gerichan,GriffySr,0-1,0:05:00.000,2138,Yes,0.0,B12,511008196,96,12:10:00,300+30,0:05:00.000,2104,,0.0,56.90909090909091,185.09375,380.41379310344826,3.1585624999999995,0.5956875,0.8840322580645159,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.23,?,blore,Aromas,1-0,0:15:00.000,1930,,0.0,E38,511008140,109,11:51:00,900+0,0:15:00.000,2093,,0.0,-25.594594594594593,-22.13888888888889,206.82857142857142,3.121638888888889,2.9075277777777777,1.263972222222222,[%emt 1.911] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,Notarious,exeComp,1-0,0:15:00.000,2752,Yes,0.0,B81,511007776,138,11:25:00,900+0,0:15:00.000,2832,Yes,0.0,94.65957446808511,182.8695652173913,488.55555555555554,2.9766086956521733,2.034217391304347,0.9327555555555554,[%emt 1.452] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,foggydew,MrVali,1-0,0:15:00.000,1837,,0.0,D31,511007696,105,11:29:00,900+0,0:15:00.000,2180,Yes,0.0,51.52777777777778,-75.77142857142857,16.058823529411764,1.9088000000000003,3.0531714285714284,1.1457058823529411,[%emt 6.641] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,MrVali,foggydew,1-0,0:15:00.000,2194,Yes,0.0,A45,511007420,81,11:15:00,900+0,0:15:00.000,1823,,0.0,-26.571428571428573,11.481481481481481,513.0,1.7987407407407408,2.8795185185185184,1.8389615384615383,[%emt 3.81] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,ArasanX,Notarious,1-0,0:15:00.000,2842,Yes,0.0,D02,511006778,141,10:15:00,900+0,0:15:00.000,2763,Yes,0.0,19.375,-41.851063829787236,226.30434782608697,3.197148936170213,1.6988936170212772,0.5445217391304347,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,Hutnik,mskar,1-0,0:15:00.000,1462,,0.0,C50,511006514,73,09:48:00,900+5,0:15:00.000,2761,Yes,0.0,121.4,426.875,759.8695652173913,2.716083333333333,4.6394166666666665,8.938541666666666,[%emt 9.206] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2761,Yes,0.0,C65,511006434,191,09:45:00,900+0,0:15:00.000,2844,Yes,0.0,17.9375,20.73015873015873,0.6428571428571429,3.323396825396826,1.4454761904761904,0.36815873015873013,[%emt 0.643] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.23,?,boeng,blore,0-1,0:15:00.000,2083,,0.0,C21,511005956,66,09:12:00,900+0,0:15:00.000,1959,,0.0,41.0,-40.5,-195.57142857142858,2.9456818181818183,1.9158181818181816,1.2237142857142862,[%emt 1.302] White resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,blore,boeng,1-0,0:15:00.000,1965,,0.0,E61,511005762,57,08:51:00,900+0,0:15:00.000,2077,,0.0,83.1,290.63157894736844,526.7857142857143,1.9070526315789476,1.9832105263157898,11.628944444444445,[%emt 39.725] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,exeComp,mskar,1-0,0:15:00.000,1462,,0.0,E61,511005554,43,08:33:00,900+5,0:15:00.000,2752,Yes,0.0,72.73333333333333,236.42857142857142,637.25,3.714642857142857,3.561142857142858,6.4877142857142855,[%emt 0.111] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,Ruvarashe,Hutnik,0-1,0:15:00.000,2761,Yes,0.0,A28,511005342,6,08:32:00,900+5,0:15:00.000,1841,,0.0,3.0,3.5,9.0,0.0,4.4384999999999994,2.061,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.23,?,GriffyJr,gerichan,1-0,0:05:00.000,2113,,0.0,C50,511004962,45,07:44:00,300+30,0:05:00.000,2062,Yes,0.0,23.0625,-31.933333333333334,98.85714285714286,0.4011333333333333,0.7031333333333334,1.2819285714285713,[%emt 0.14] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,gerichan,GriffyJr,1-0,0:05:00.000,2069,Yes,0.0,B22,511004868,109,07:26:00,300+30,0:05:00.000,2106,,0.0,170.32432432432432,470.47222222222223,529.6388888888889,0.4859166666666666,1.5594999999999999,1.0365555555555557,[%emt 12.918] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,SEPry,kunde,1-0,0:15:00.000,1996,,0.0,C01,511004588,60,06:52:00,900+0,0:15:00.000,2112,,0.0,13.285714285714286,69.2,221.47368421052633,1.7431,1.51055,1.979105263157895,[%emt 8.519] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,kunde,SEPry,0-1,0:15:00.000,2106,,0.0,B01,511004518,32,06:44:00,900+0,0:15:00.000,2002,,0.0,103.81818181818181,88.5,-90.72222222222223,1.6627000000000003,2.2986,3.4506,[%emt 7.017] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,GriffyJr,gerichan,1/2-1/2,0:05:00.000,2107,,0.0,A88,511004468,115,06:33:00,300+30,0:05:00.000,2068,Yes,0.0,-47.282051282051285,-259.2631578947368,-4.078947368421052,1.189,1.4612368421052633,0.8662105263157894,[%emt 0.198] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.23,?,Hiranmay,exeComp,0-1,0:15:00.000,2752,Yes,0.0,B40,511004206,68,05:44:00,900+5,0:15:00.000,1667,,0.0,-29.0,-567.6363636363636,-486.96153846153845,4.321318181818183,4.043590909090908,4.950022727272727,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,Hutnik,Bjboy,1-0,0:15:00.000,1545,,0.0,B00,511004100,1,06:00:00,900+5,0:15:00.000,2761,Yes,0.0,24.0,0.0,0.0,,0.0,0.0,[%emt 0.0] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.23,?,SEPry,jaromsal,0-1,0:15:00.000,2065,,0.0,A43,511003974,128,05:20:00,900+0,0:15:00.000,2115,,0.0,-92.86046511627907,-270.8809523809524,-291.5128205128205,2.0896666666666666,2.010119047619048,0.9947976190476191,[%emt 1.087] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,jaromsal,SEPry,1/2-1/2,0:15:00.000,2116,,0.0,A00,511003786,152,04:53:00,900+0,0:15:00.000,2064,,0.0,-238.4313725490196,-56.02,-301.085,2.45888,2.0761600000000002,3.2586299999999997,[%emt 76.343] Game drawn by stalemate
FICS rated standard game,FICS freechess.org,2022.03.23,?,SEPry,GriffyJr,1-0,0:15:00.000,2070,Yes,0.0,B30,511003602,63,04:43:00,900+0,0:15:00.000,2109,,0.0,147.0909090909091,235.9047619047619,599.5714285714286,1.0084285714285715,0.621142857142857,1.4483000000000004,[%emt 12.895] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.23,?,scalaQueen,SEPry,0-1,0:15:00.000,2105,,0.0,B01,511003506,118,04:23:00,900+0,0:15:00.000,1916,Yes,0.0,-187.425,-577.4102564102565,-879.304347826087,2.7905128205128196,1.3697948717948718,0.7362307692307695,[%emt 1.758] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2846,Yes,0.0,C67,511003402,67,04:15:00,900+0,0:15:00.000,2759,Yes,0.0,31.130434782608695,-4.2727272727272725,-8.363636363636363,0.16031818181818186,1.584590909090909,3.0315,[%emt 25.168] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.23,?,kunde,Fente,0-1,0:15:00.000,2049,,0.0,C00,511003102,144,03:09:00,900+0,0:15:00.000,2027,,0.0,-12.53061224489796,-337.5625,-1160.0454545454545,3.5356666666666663,0.7802708333333334,0.43155319148936183,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.23,?,exeComp,Ranjeetsingh,1-0,0:15:00.000,1702,,0.0,D35,511003054,49,03:07:00,900+5,0:15:00.000,2752,Yes,0.0,77.47058823529412,258.6875,600.125,1.57725,8.030249999999999,3.4407500000000004,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,ArasanX,exeComp,1/2-1/2,0:15:00.000,2752,Yes,0.0,B33,511002262,308,23:44:00,900+5,0:15:00.000,2759,Yes,0.0,25.844660194174757,8.009803921568627,-15.617647058823529,3.3131862745098033,1.1436372549019607,0.33201470588235293,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.03.22,?,Hutnik,Geforce,1-0,0:15:00.000,2290,,0.0,C50,511002182,51,23:59:00,900+5,0:15:00.000,2760,Yes,0.0,62.666666666666664,193.94117647058823,600.8,0.2612941176470588,8.124,8.4268125,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,Indrayoga,GriffySr,1-0,0:15:00.000,2144,Yes,0.0,B30,511002102,79,23:50:00,900+0,0:15:00.000,1997,,0.0,32.851851851851855,163.8846153846154,570.3846153846154,0.7260000000000001,1.8890384615384617,1.965923076923077,[%emt 9.78] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,exeComp,ArasanX,1/2-1/2,0:15:00.000,2759,Yes,0.0,E08,511001822,242,22:29:00,900+5,0:15:00.000,2752,Yes,0.0,23.91358024691358,16.975,0.2,2.5781625,3.2520125,0.5789125,[%emt 0.153] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.22,?,AnishaBCA,Hutnik,0-1,0:15:00.000,2760,Yes,0.0,C47,511001608,54,22:33:00,900+5,0:15:00.000,1673,,0.0,4.2105263157894735,-295.55555555555554,-605.3529411764706,1.5329444444444444,3.899055555555555,6.184764705882352,[%emt 44.823] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,exeComp,AnishaBCA,1-0,0:15:00.000,1674,,0.0,B32,511001392,85,21:59:00,900+5,0:15:00.000,2752,Yes,0.0,54.44827586206897,409.0,1576.3157894736842,2.277071428571429,4.852035714285714,3.305071428571428,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,Betin,blore,1/2-1/2,0:15:00.000,2078,,0.0,A48,511001296,124,21:53:00,900+0,0:15:00.000,2036,,0.0,46.785714285714285,74.34146341463415,127.53658536585365,1.2044878048780487,2.1018536585365855,1.8926097560975612,[%emt 1.536] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.22,?,Partyartie,Hutnik,0-1,0:15:00.000,2760,Yes,0.0,D00,511001100,74,21:19:00,900+5,0:15:00.000,1648,,0.0,-169.44,-441.375,-472.5,3.5530416666666667,3.997458333333333,3.098395833333333,[%emt 0.643] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,Intrepido,GriffyJr,0-1,0:15:00.000,2056,Yes,0.0,A50,511001092,34,21:43:00,900+0,0:15:00.000,2370,,0.0,45.833333333333336,-66.27272727272727,-225.9090909090909,0.5731818181818181,2.2290909090909095,1.147727272727273,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,AnishaBCA,exeComp,0-1,0:15:00.000,2752,Yes,0.0,A04,511001080,44,21:26:00,900+5,0:15:00.000,1675,,0.0,-9.666666666666666,-35.357142857142854,-152.44444444444446,1.0855714285714286,3.3364285714285713,6.220571428571429,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,jaromsal,aleshakkk,1-0,0:15:00.000,1958,,0.0,A00,510999990,43,19:48:00,900+0,0:15:00.000,2054,,0.0,-25.866666666666667,-80.5,268.2142857142857,0.30492857142857144,3.8721428571428573,2.0797142857142856,[%emt 10.144] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,exeComp,1/2-1/2,0:15:00.000,2750,Yes,0.0,B19,510999808,222,19:12:00,900+0,0:15:00.000,2848,Yes,0.0,29.24,8.405405405405405,1.3287671232876712,2.477783783783784,1.0669864864864864,0.49208219178082185,[%emt 0.106] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.22,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2850,Yes,0.0,D24,510999400,91,18:52:00,900+0,0:15:00.000,2757,Yes,0.0,27.0,6.633333333333334,-0.4666666666666667,0.8469666666666666,3.2407,3.0449666666666664,[%emt 0.163] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2755,Yes,0.0,C89,510998966,174,18:19:00,900+0,0:15:00.000,2852,Yes,0.0,28.576271186440678,-6.120689655172414,-4.4035087719298245,1.1067931034482756,2.45746551724138,0.886719298245614,[%emt 23.104] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.22,?,YurijNone,ciclon,1-0,0:15:00.000,1812,,0.0,B20,510997964,73,17:22:00,900+0,0:15:00.000,2278,,0.0,61.44,148.91666666666666,419.15,1.2348333333333334,2.7757083333333337,3.38775,[%emt 2.376] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,0-1,0:05:00.000,2136,Yes,0.0,B12,510997674,70,17:15:00,300+30,0:05:00.000,2115,,0.0,52.541666666666664,123.26086956521739,195.7391304347826,0.26160869565217393,0.8573478260869567,1.146217391304348,[%emt 0.103] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,toosnfews,1-0,0:15:00.000,1552,,0.0,C41,510997520,29,17:06:00,900+0,0:15:00.000,2852,Yes,0.0,58.0,143.33333333333334,372.8333333333333,0.1068888888888889,0.30944444444444447,1.0627222222222221,[%emt 20.171] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,family,Regnmanden,1-0,0:15:00.000,2248,,0.0,A45,510997100,81,16:25:00,900+0,0:15:00.000,2096,,0.0,-56.607142857142854,-319.0,-84.125,1.273777777777778,1.2603333333333333,3.3173846153846154,[%emt 3.419] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,exeComp,Notarious,1/2-1/2,0:15:00.000,2854,Yes,0.0,E48,510996984,200,16:07:00,900+0,0:15:00.000,2748,Yes,0.0,-4.835820895522388,-1.7424242424242424,0.0,2.209090909090909,1.6429090909090909,0.44547727272727267,[%emt 6.05] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.03.22,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2856,Yes,0.0,A46,510996568,241,15:38:00,900+0,0:15:00.000,2753,Yes,0.0,-13.91358024691358,0.9125,23.0625,2.6195875,0.5117375000000001,0.5064124999999999,[%emt 0.154] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.22,?,GriffySr,gerichan,1/2-1/2,0:05:00.000,2115,,0.0,A80,510996348,109,15:43:00,300+30,0:05:00.000,2136,Yes,0.0,-56.270270270270274,-381.30555555555554,-210.83333333333334,0.5924166666666667,1.1117222222222223,0.8479444444444444,[%emt 0.168] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.22,?,pingupenguin,kurumim,0-1,0:45:00.000,2138,,0.0,A20,510996236,80,13:33:00,2700+45,0:45:00.000,2094,,0.0,18.185185185185187,-21.384615384615383,-364.5,15.847730769230768,24.472576923076925,8.069692307692305,[%emt 9.048] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,0-1,0:05:00.000,2128,Yes,0.0,C00,510995784,52,15:15:00,300+30,0:05:00.000,2123,,0.0,67.5,58.705882352941174,22.066666666666666,0.835529411764706,0.8649411764705883,2.0068235294117645,[%emt 0.19] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,1-0,0:05:00.000,2136,Yes,0.0,B22,510995462,71,14:53:00,300+30,0:05:00.000,2115,,0.0,65.16666666666667,370.9130434782609,593.3695652173913,0.31921739130434784,0.30326086956521736,0.17984782608695649,[%emt 7.414] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,GriffySr,gerichan,1-0,0:05:00.000,2123,,0.0,A80,510995360,19,14:50:00,300+30,0:05:00.000,2128,Yes,0.0,44.142857142857146,68.66666666666667,140.5,0.325,0.29283333333333333,0.19666666666666666,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,1-0,0:05:00.000,2137,Yes,0.0,B22,510995300,73,14:43:00,300+30,0:05:00.000,2114,,0.0,76.4,392.9166666666667,571.9583333333334,0.303625,0.3737083333333333,0.7179166666666666,[%emt 19.275] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,GriffySr,gerichan,1-0,0:05:00.000,2122,,0.0,A10,510995226,23,14:39:00,300+30,0:05:00.000,2129,Yes,0.0,37.5,63.285714285714285,171.14285714285714,1.2235714285714285,0.8494285714285714,0.6247857142857143,[%emt 0.174] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2751,Yes,0.0,B76,510995086,215,14:05:00,900+0,0:15:00.000,2858,Yes,0.0,72.54166666666667,45.23943661971831,1.5774647887323943,1.5611267605633798,1.3611830985915496,0.684450704225352,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,1-0,0:05:00.000,2138,Yes,0.0,B12,510994800,127,13:57:00,300+30,0:05:00.000,2113,,0.0,70.46511627906976,239.85714285714286,574.952380952381,0.47288095238095246,1.5228333333333335,1.0749761904761903,[%emt 7.709] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,ArasanX,Notarious,0-1,0:15:00.000,2852,Yes,0.0,C54,510994720,78,13:49:00,900+0,0:15:00.000,2757,Yes,0.0,12.74074074074074,44.73076923076923,-78.92,1.6510769230769233,3.8831923076923074,2.7826399999999993,[%emt 6.196] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,foggydew,SEPry,0-1,0:15:00.000,2095,,0.0,B13,510994624,62,13:41:00,900+0,0:15:00.000,2204,Yes,0.0,-19.80952380952381,-332.9,-258.63157894736844,2.4579500000000003,4.817650000000001,2.46145,[%emt 28.32] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Hutnik,Lipsk,1-0,0:15:00.000,1641,,0.0,B01,510994504,59,13:28:00,900+5,0:15:00.000,2760,Yes,0.0,112.55,469.2631578947368,394.875,3.436473684210526,3.459157894736842,5.476026315789474,[%emt 0.874] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,SEPry,foggydew,1-0,0:15:00.000,2215,Yes,0.0,B06,510994314,81,13:18:00,900+0,0:15:00.000,2084,,0.0,51.32142857142857,302.18518518518516,565.6153846153846,3.349888888888889,4.318296296296297,1.9521538461538464,[%emt 10.611] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2755,Yes,0.0,B33,510994268,99,13:18:00,900+0,0:15:00.000,2854,Yes,0.0,38.029411764705884,50.333333333333336,18.46875,1.162181818181818,3.381333333333333,1.7979062500000003,[%emt 31.75] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.22,?,GriffySr,gerichan,0-1,0:05:00.000,2104,,0.0,A85,510994154,118,13:19:00,300+30,0:05:00.000,2147,Yes,0.0,-181.925,-430.6923076923077,-674.5,0.4605897435897437,1.0032820512820517,0.7134102564102565,[%emt 6.838] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Lipsk,exeComp,0-1,0:15:00.000,2748,Yes,0.0,B30,510994118,50,13:08:00,900+5,0:15:00.000,1641,,0.0,-17.58823529411765,-219.5,-246.03846153846155,1.1886875,4.0573125,2.406,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,1/2-1/2,0:05:00.000,2148,Yes,0.0,B12,510993808,90,12:57:00,300+30,0:05:00.000,2103,,0.0,47.67741935483871,128.36666666666667,132.3448275862069,0.46336666666666654,0.7997000000000001,1.7244827586206901,[%emt 0.1] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.22,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2856,Yes,0.0,D24,510993766,124,12:44:00,900+0,0:15:00.000,2753,Yes,0.0,37.0,-3.024390243902439,-13.585365853658537,1.292219512195122,2.6373170731707316,1.7820243902439021,[%emt 9.936] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.22,?,GriffySr,gerichan,0-1,0:05:00.000,2094,,0.0,C50,510993620,72,12:50:00,300+30,0:05:00.000,2157,Yes,0.0,1.48,-309.5416666666667,-554.0869565217391,0.37612500000000004,1.0815000000000001,0.928217391304348,[%emt 11.434] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,GriffySr,0-1,0:05:00.000,2150,Yes,0.0,B22,510993254,70,12:31:00,300+30,0:05:00.000,2101,,0.0,63.0,364.8695652173913,408.5217391304348,0.3435652173913044,0.9443478260869567,1.1477391304347828,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2751,Yes,0.0,B33,510993064,117,12:01:00,900+0,0:15:00.000,2858,Yes,0.0,31.975,36.05128205128205,25.07894736842105,3.6744615384615384,2.602128205128205,0.9415526315789474,[%emt 9.254] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.22,?,MichaelOgbeide,blore,0-1,0:15:00.000,2064,,0.0,A05,510992424,76,11:27:00,900+5,0:15:00.000,2142,,0.0,29.307692307692307,193.08,9.4,1.4543599999999999,1.7961200000000002,1.18472,[%emt 9.727] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Notarious,Ruvarashe,1-0,0:15:00.000,1841,,0.0,B80,510992254,35,11:13:00,900+0,0:15:00.000,2858,Yes,0.0,38.583333333333336,57.63636363636363,86.36363636363637,0.2085454545454546,7.367545454545455,3.2902272727272726,[%emt 1.987] Black forfeits on time
FICS rated standard game,FICS freechess.org,2022.03.22,?,blore,MichaelOgbeide,0-1,0:15:00.000,2135,,0.0,C11,510992214,59,11:10:00,900+5,0:15:00.000,2071,,0.0,6.55,-163.0,-479.5526315789474,0.6393684210526316,1.9911578947368425,2.5913421052631582,[%emt 1.955] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,pingupenguin,milouchess,1-0,0:20:00.000,2002,,0.0,B70,510991316,23,10:20:00,1200+10,0:20:00.000,2087,,0.0,36.875,28.0,178.85714285714286,0.3954285714285714,1.2861428571428573,0.8042857142857143,[%emt 2.67] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,foggydew,SEPry,0-1,0:15:00.000,2073,,0.0,A27,510990768,72,09:16:00,900+0,0:15:00.000,2225,Yes,0.0,-50.68,-188.5,-319.30434782608694,2.5222083333333334,4.688791666666667,2.4213043478260867,[%emt 11.103] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,blore,Betin,0-1,0:15:00.000,2039,,0.0,C34,510990562,60,09:07:00,900+0,0:15:00.000,2076,,0.0,-33.76190476190476,-236.3,-678.2105263157895,0.52565,2.14895,1.2512105263157893,[%emt 1.003] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,gerichan,foggydew,1-0,0:05:00.000,2236,Yes,0.0,B12,510990556,69,08:57:00,300+20,0:05:00.000,2090,,0.0,-3.75,255.04347826086956,513.8636363636364,2.7448260869565217,3.3189565217391306,3.0649090909090906,[%emt 8.55] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Hutnik,crankshaw,1-0,0:15:00.000,2668,,0.0,B31,510990500,183,08:23:00,900+5,0:15:00.000,2753,Yes,0.0,41.24193548387097,17.9672131147541,40.5,2.293622950819672,2.390524590163934,0.6872333333333334,[%emt 0.1] Black forfeits on time
FICS rated standard game,FICS freechess.org,2022.03.22,?,Betin,blore,1-0,0:15:00.000,2085,,0.0,A48,510990462,103,08:39:00,900+0,0:15:00.000,2030,,0.0,61.48571428571429,119.0,494.9117647058824,3.551764705882353,1.9024411764705884,2.1765882352941177,[%emt 6.817] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,SEPry,foggydew,1-0,0:15:00.000,2248,Yes,0.0,C11,510990364,87,08:34:00,900+0,0:15:00.000,2061,,0.0,40.833333333333336,255.75862068965517,563.0,3.2185517241379302,4.553344827586207,1.5811785714285713,[%emt 9.773] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,foggydew,gerichan,1-0,0:05:00.000,2095,,0.0,A21,510990196,83,08:09:00,300+20,0:05:00.000,2243,Yes,0.0,19.785714285714285,-69.48148148148148,337.3148148148148,2.645592592592593,3.3560740740740735,4.3357222222222225,[%emt 11.235] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,MichaelOgbeide,Betin,0-1,0:15:00.000,2019,,0.0,C40,510990136,44,08:19:00,900+0,0:15:00.000,2146,,0.0,107.06666666666666,167.28571428571428,-457.2857142857143,0.4454285714285714,2.0177857142857145,2.0741071428571427,[%emt 2.222] White resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,Betin,MichaelOgbeide,1-0,0:15:00.000,2157,,0.0,A40,510990054,99,08:03:00,900+0,0:15:00.000,2008,,0.0,-40.1764705882353,-9.424242424242424,309.78125,0.5260909090909092,2.232272727272727,2.42090625,[%emt 6.621] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.22,?,aghori,MichaelOgbeide,1-0,0:15:00.000,2168,,0.0,A00,510989914,43,07:55:00,900+0,0:15:00.000,2040,,0.0,2.466666666666667,-80.07142857142857,-124.5,0.6149285714285714,1.5150714285714284,1.6602857142857144,[%emt 4.05] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,foggydew,gerichan,1-0,0:05:00.000,2100,,0.0,A21,510989814,80,07:26:00,300+20,0:05:00.000,2238,Yes,0.0,16.296296296296298,-39.84615384615385,152.6346153846154,3.0408076923076925,3.6725769230769236,4.305211538461538,[%emt 11.332] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,MichaelOgbeide,nikst,1-0,0:15:00.000,2010,,0.0,A00,510989750,0,07:45:00,900+0,0:15:00.000,2163,,0.0,,,,,,,Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.22,?,MichaelOgbeide,Saili,1-0,0:15:00.000,1927,,0.0,E72,510989706,32,07:38:00,900+0,0:15:00.000,2160,,0.0,43.54545454545455,-1.5,447.55,0.38489999999999996,0.7373999999999999,0.6861499999999999,[%emt 5.256] Black resigns
