Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp,WhiteIsComp
FICS rated standard game,FICS freechess.org,2022.04.21,?,ArasanX,Hutnik,1/2-1/2,0:15:00.000,2784,0.0,D02,511435556,233,09:58:00,900+1,0:15:00.000,2750,0.0,-27.153846153846153,-10.051948051948052,0.01948051948051948,2.7503246753246757,1.2657532467532469,0.5442207792207792,[%emt 0.202] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,gerichan,IFDThor,0-1,1:30:00.000,2186,0.0,B12,511435286,108,09:50:00,5400+90,1:30:00.000,2010,0.0,261.3243243243243,377.69444444444446,376.65714285714284,1.1494444444444445,1.4949999999999999,1.4336285714285713,[%emt 0.1] White forfeits by disconnection,Yes,
FICS rated standard game,FICS freechess.org,2022.04.21,?,Hutnik,ArasanX,1/2-1/2,0:15:00.000,2749,0.0,D87,511435204,90,09:33:00,900+1,0:15:00.000,2785,0.0,38.67741935483871,74.3,17.96551724137931,1.1219333333333334,3.8661000000000003,2.5278620689655176,[%emt 12.415] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,IFDThor,gerichan,1-0,1:30:00.000,2014,0.0,A44,511434918,57,09:19:00,5400+90,1:30:00.000,2182,0.0,55.9,-3.736842105263158,-82.94444444444444,0.2475263157894737,0.8974210526315789,1.7862777777777776,[%emt 0.1] Black forfeits by disconnection,,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,ArasanX,Hutnik,1/2-1/2,0:15:00.000,2786,0.0,D38,511434888,75,09:13:00,900+1,0:15:00.000,2748,0.0,16.53846153846154,-3.8,0.5416666666666666,1.55748,3.1278,3.7940833333333335,[%emt 12.129] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,Hutnik,ArasanX,1-0,0:15:00.000,2755,0.0,C89,511434632,137,08:42:00,900+1,0:15:00.000,2778,0.0,29.304347826086957,33.53333333333333,127.8,0.12211111111111107,3.579577777777777,1.3295333333333335,[%emt 0.1] Black resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,ArasanX,Hutnik,1/2-1/2,0:15:00.000,2779,0.0,D05,511434392,74,08:17:00,900+1,0:15:00.000,2754,0.0,5.24,-13.083333333333334,2.0208333333333335,1.6629583333333333,3.9784583333333328,1.7605208333333333,[%emt 0.1] Game drawn by repetition,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,Hutnik,ArasanX,1/2-1/2,0:15:00.000,2753,0.0,B30,511434178,42,08:05:00,900+1,0:15:00.000,2780,0.0,23.466666666666665,23.285714285714285,54.76923076923077,0.6845714285714285,4.557785714285715,2.571307692307693,[%emt 20.124] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,ArasanX,Hutnik,0-1,0:15:00.000,2771,0.0,E54,511434094,94,07:45:00,900+1,0:15:00.000,2761,0.0,14.1875,-14.290322580645162,-115.12903225806451,0.3599354838709678,4.023935483870967,3.84058064516129,[%emt 19.299] White resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,Hutnik,ArasanX,1/2-1/2,0:15:00.000,2761,0.0,C17,511433926,57,07:28:00,900+1,0:15:00.000,2771,0.0,43.85,-10.631578947368421,6.0,2.017421052631579,2.2675789473684214,4.573833333333334,[%emt 135.231] Game drawn by repetition,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,HappyPawns,IFDThor,1-0,0:15:00.000,2183,0.0,E01,511433606,75,06:56:00,900+1,0:15:00.000,2714,0.0,80.23076923076923,348.32,646.7142857142857,2.1455599999999997,2.3779200000000005,1.5273333333333332,[%emt 0.1] Black resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,pikozrout,SEPry,1/2-1/2,0:15:00.000,2233,0.0,B01,511433322,61,06:20:00,900+0,0:15:00.000,2310,0.0,23.523809523809526,-97.3,-57.8,1.1047,1.6250499999999999,2.3741500000000006,[%emt 14.828] Game drawn by repetition,,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,Slek,MichaelOgbeide,1-0,0:15:00.000,2191,0.0,B35,511433250,49,06:15:00,900+0,0:15:00.000,2041,0.0,37.05882352941177,77.6875,336.8125,1.05775,0.83375,2.4143125000000003,[%emt 2.44] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.21,?,asadha,MichaelOgbeide,0-1,0:15:00.000,2187,0.0,B30,511433084,68,05:46:00,900+0,0:15:00.000,1968,0.0,-51.130434782608695,-416.04545454545456,-600.8863636363636,1.3349545454545455,3.2709090909090914,6.104818181818182,[%emt 10.138] White forfeits by disconnection,,
FICS rated standard game,FICS freechess.org,2022.04.21,?,Sururi,exeComp,0-1,0:15:00.000,2729,0.0,B49,511432506,52,04:25:00,900+5,0:15:00.000,1587,0.0,37.44444444444444,-70.70588235294117,-592.8235294117648,0.33147058823529413,3.259058823529412,3.3337647058823534,[%emt 22.649] White forfeits by disconnection,Yes,
FICS rated standard game,FICS freechess.org,2022.04.21,?,HappyPawns,IFDThor,1-0,0:15:00.000,2184,0.0,B10,511432494,49,04:33:00,900+1,0:15:00.000,2712,0.0,71.29411764705883,463.6875,500.0625,0.7680625000000001,2.982,2.6119375,[%emt 20.367] Black resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,simonv,lutidol,0-1,0:33:00.000,2181,0.0,A20,511432324,66,03:13:00,1980+33,0:33:00.000,2045,0.0,56.52173913043478,-62.18181818181818,-531.6923076923077,3.672909090909091,14.404954545454546,7.430666666666665,[%emt 77.895] White checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.21,?,kamenozrout,HappyPawns,0-1,0:15:00.000,2710,0.0,A22,511431928,80,03:04:00,900+1,0:15:00.000,2200,0.0,-1.4444444444444444,-320.5,-783.9038461538462,1.9486153846153846,3.9281538461538457,2.654730769230769,[%emt 15.748] White resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,SpeckEngine,HappyPawns,0-1,0:15:00.000,2709,0.0,D97,511431794,80,02:41:00,900+1,0:15:00.000,1976,0.0,39.81481481481482,-132.07692307692307,-702.2884615384615,1.0668076923076923,2.5080769230769233,2.544326923076923,[%emt 19.05] White resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.21,?,Speyside,Fente,0-1,0:30:00.000,2029,0.0,C00,511431728,114,01:58:00,1800+0,0:30:00.000,2151,0.0,-26.46153846153846,-266.60526315789474,-1049.7878787878788,6.786157894736841,5.935710526315789,2.2029459459459457,[%emt 1.6] White checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,GriffyJr,Betin,1-0,0:15:00.000,1964,0.0,A80,511430480,107,22:56:00,900+0,0:15:00.000,2072,0.0,-10.86111111111111,-49.82857142857143,580.8,0.2789142857142857,1.1285999999999998,0.8474285714285714,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,GriffyJr,Betin,0-1,0:15:00.000,1947,0.0,C40,511430082,94,22:01:00,900+0,0:15:00.000,2083,0.0,-209.5,-422.9032258064516,-585.7096774193549,0.3558387096774193,1.0873870967741939,0.6641290322580645,[%emt 3.402] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Betin,GriffyJr,0-1,0:15:00.000,2078,0.0,A46,511430056,44,21:57:00,900+0,0:15:00.000,1952,0.0,25.066666666666666,-1.2142857142857142,-433.92857142857144,0.2859285714285714,0.39228571428571435,0.8546785714285713,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,GriffyJr,Betin,1-0,0:15:00.000,1957,0.0,A80,511430028,79,21:52:00,900+0,0:15:00.000,2073,0.0,-36.592592592592595,-364.84615384615387,469.45,0.2801923076923077,0.8651538461538463,1.2673076923076922,[%emt 0.175] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Betin,GriffyJr,0-1,0:15:00.000,2067,0.0,A46,511429990,52,21:48:00,900+0,0:15:00.000,1963,0.0,68.94444444444444,142.8235294117647,-268.11764705882354,0.25923529411764706,0.8864705882352942,2.212352941176471,[%emt 0.106] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,GriffyJr,Betin,1-0,0:15:00.000,1969,0.0,A80,511429954,71,21:45:00,900+0,0:15:00.000,2061,0.0,32.958333333333336,92.1304347826087,401.6304347826087,0.18760869565217392,0.5099130434782608,0.6912608695652175,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Betin,GriffyJr,1-0,0:15:00.000,2072,0.0,A46,511429922,167,21:32:00,900+0,0:15:00.000,1958,0.0,147.10714285714286,171.4,923.0363636363636,1.0122727272727272,1.1373636363636366,0.24481818181818188,[%emt 1.605] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDTitan,Aromas,0-1,0:15:00.000,1891,0.0,B01,511429820,68,21:31:00,900+0,0:15:00.000,2121,0.0,54.73913043478261,163.6818181818182,88.4090909090909,0.2500454545454545,0.27131818181818174,0.27852272727272726,[%emt 0.782] White checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,GriffyJr,Betin,1-0,0:15:00.000,1964,0.0,C40,511429800,97,21:25:00,900+0,0:15:00.000,2066,0.0,-170.6969696969697,-1.90625,485.0,0.25840625,1.33528125,0.26975,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDTitan,0-1,0:15:00.000,2113,0.0,C00,511429792,30,21:30:00,900+0,0:15:00.000,1895,0.0,14.454545454545455,-227.3,-401.1111111111111,0.1631,0.4156999999999999,0.355,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDTitan,Aromas,1-0,0:15:00.000,1899,0.0,D31,511429776,79,21:24:00,900+0,0:15:00.000,2104,0.0,66.0,-171.34615384615384,-202.19230769230768,0.22496153846153846,0.9658461538461538,0.9263461538461539,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Betin,GriffyJr,0-1,0:15:00.000,2060,0.0,A46,511429738,92,21:21:00,900+0,0:15:00.000,1970,0.0,1.5806451612903225,-152.76666666666668,-405.55,0.5168333333333333,0.9160666666666668,0.4511833333333333,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,1-0,0:15:00.000,2197,0.0,A50,511429082,47,19:56:00,900+0,0:15:00.000,1917,0.0,81.0625,464.73333333333335,634.1,0.33199999999999996,0.5910666666666666,0.40479999999999994,[%emt 68.691] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,0-1,0:15:00.000,1903,0.0,D45,511429024,32,19:50:00,900+0,0:15:00.000,2211,0.0,35.0,29.0,-124.5,0.2807,0.33890000000000003,0.21084999999999998,[%emt 1.36] White checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2209,0.0,B12,511429020,58,19:48:00,900+0,0:15:00.000,1905,0.0,51.15,108.52631578947368,-375.2105263157895,0.25673684210526315,0.4558947368421052,0.33936842105263154,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1907,0.0,D45,511429006,41,19:47:00,900+0,0:15:00.000,2207,0.0,26.571428571428573,53.53846153846154,380.8076923076923,0.23792307692307696,0.2527692307692308,0.34776923076923083,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2205,0.0,B10,511428996,38,19:46:00,900+0,0:15:00.000,1910,0.0,97.61538461538461,303.25,-168.875,0.24958333333333338,0.3416666666666666,0.4464166666666667,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,0-1,0:15:00.000,1896,0.0,D45,511428982,32,19:45:00,900+0,0:15:00.000,2219,0.0,33.72727272727273,-2.2,-147.5,0.2211,0.3686,0.19374999999999998,[%emt 1.182] White checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2217,0.0,B12,511428970,26,19:44:00,900+0,0:15:00.000,1898,0.0,53.0,53.0,-472.0,0.109125,0.333375,0.6546875,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2215,0.0,E00,511428934,42,19:40:00,900+0,0:15:00.000,1900,0.0,30.733333333333334,63.357142857142854,-226.92307692307693,0.16892857142857146,0.3855714285714285,0.18192307692307694,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1902,0.0,D45,511428928,41,19:39:00,900+0,0:15:00.000,2213,0.0,31.785714285714285,92.84615384615384,649.8461538461538,0.29461538461538467,0.7864615384615384,0.3020384615384616,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2211,0.0,A50,511428914,52,19:37:00,900+0,0:15:00.000,1904,0.0,17.22222222222222,2.176470588235294,-325.70588235294116,0.17964705882352944,0.38229411764705884,0.23058823529411768,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,0-1,0:15:00.000,1890,0.0,D45,511428770,66,19:22:00,900+0,0:15:00.000,2225,0.0,43.65217391304348,164.71428571428572,-581.8571428571429,0.2549545454545454,0.8551818181818182,0.2968095238095238,[%emt 1.297] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2223,0.0,B10,511428754,54,19:19:00,900+0,0:15:00.000,1892,0.0,54.21052631578947,-229.88888888888889,-466.5882352941176,0.3003333333333333,0.43794444444444436,0.5740000000000001,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,0-1,0:15:00.000,1878,0.0,D45,511428712,60,19:14:00,900+0,0:15:00.000,2237,0.0,60.95238095238095,206.95,-571.7894736842105,0.3097,0.8401,0.8096842105263157,[%emt 66.814] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2235,0.0,B12,511428664,34,19:13:00,900+0,0:15:00.000,1880,0.0,56.583333333333336,-94.81818181818181,-306.8181818181818,0.28345454545454546,0.23754545454545453,0.29509090909090907,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1882,0.0,D45,511428656,51,19:11:00,900+0,0:15:00.000,2233,0.0,63.388888888888886,54.529411764705884,93.1875,0.2214705882352941,0.4088823529411765,0.7220000000000001,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2231,0.0,E00,511428640,40,19:10:00,900+0,0:15:00.000,1884,0.0,10.857142857142858,-234.30769230769232,-400.3076923076923,0.2665384615384615,0.2314615384615385,0.4393846153846154,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1886,0.0,D45,511428624,67,19:08:00,900+0,0:15:00.000,2229,0.0,12.0,49.22727272727273,262.6363636363636,0.21718181818181817,0.3360454545454545,0.23640909090909085,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2227,0.0,B32,511428596,44,19:07:00,900+0,0:15:00.000,1888,0.0,73.33333333333333,493.0,-148.46428571428572,0.5547142857142857,0.3555714285714285,0.7920357142857143,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1890,0.0,D31,511428580,53,19:05:00,900+0,0:15:00.000,2225,0.0,14.944444444444445,224.35294117647058,639.4411764705883,0.21452941176470586,0.212,0.7713529411764706,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2223,0.0,A50,511428558,46,19:03:00,900+0,0:15:00.000,1892,0.0,99.0,82.6,-374.46666666666664,0.24933333333333338,0.6601333333333332,0.34426666666666667,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2221,0.0,B12,511427390,110,17:27:00,900+0,0:15:00.000,1894,0.0,25.91891891891892,61.44444444444444,-213.0483870967742,0.30611111111111117,0.7983055555555558,0.44866666666666677,[%emt 0.1] White checkmated,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Achonk,foggydew,0-1,0:15:00.000,2200,0.0,A00,511427378,100,17:15:00,900+0,0:15:00.000,1826,0.0,-197.7941176470588,-508.8484848484849,-591.2,1.8213030303030304,2.632727272727273,0.6367575757575759,[%emt 1.358] White checkmated,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2219,0.0,B12,511427308,32,17:26:00,900+0,0:15:00.000,1896,0.0,70.81818181818181,22.4,-482.5,0.28490000000000004,0.2611,0.37865,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1898,0.0,D43,511427288,57,17:24:00,900+0,0:15:00.000,2217,0.0,33.1,-39.94736842105263,396.9375,0.2831052631578947,0.8032631578947369,0.3129444444444444,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2215,0.0,E00,511427262,46,17:22:00,900+0,0:15:00.000,1900,0.0,25.375,-76.86666666666666,-453.8666666666667,0.2574666666666667,0.45693333333333325,0.3158,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1902,0.0,D43,511427232,53,17:21:00,900+0,0:15:00.000,2213,0.0,30.666666666666668,454.47058823529414,967.4705882352941,0.2520588235294118,0.2069411764705882,0.1519705882352941,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2211,0.0,E90,511427216,34,17:20:00,900+0,0:15:00.000,1904,0.0,42.083333333333336,-113.45454545454545,-364.6666666666667,0.3176363636363636,0.17481818181818184,0.9925454545454545,[%emt 0.1] White checkmated,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1906,0.0,D45,511427200,31,17:19:00,900+0,0:15:00.000,2209,0.0,30.0,-13.6,234.9,0.38180000000000003,0.25,0.3014,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2207,0.0,D06,511427192,46,17:18:00,900+0,0:15:00.000,1908,0.0,-16.625,-417.1333333333333,-508.54545454545456,0.23986666666666673,0.46633333333333316,0.8712666666666665,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1911,0.0,D11,511427162,65,17:16:00,900+0,0:15:00.000,2204,0.0,22.954545454545453,192.95238095238096,521.7619047619048,0.23271428571428573,0.22214285714285706,0.5313333333333333,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2201,0.0,B12,511427134,64,17:13:00,900+0,0:15:00.000,1914,0.0,72.81818181818181,167.66666666666666,-328.42857142857144,0.5060952380952382,0.6999523809523808,0.31009523809523803,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1917,0.0,D45,511427096,71,17:10:00,900+0,0:15:00.000,2198,0.0,4.5,216.17391304347825,357.85714285714283,0.20065217391304344,0.9944782608695654,0.2181086956521739,[%emt 0.1] Black checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2195,0.0,B10,511427038,74,17:06:00,900+0,0:15:00.000,1920,0.0,82.84,98.375,-226.38095238095238,0.28979166666666667,0.55475,0.4797708333333333,[%emt 0.1] White checkmated,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,IFDThor,Aromas,1-0,0:15:00.000,1923,0.0,D11,511426980,41,17:05:00,900+0,0:15:00.000,2192,0.0,56.285714285714285,166.46153846153845,1349.5,0.17961538461538465,0.339,0.5343846153846155,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,IFDThor,0-1,0:15:00.000,2189,0.0,B48,511426960,48,17:02:00,900+0,0:15:00.000,1926,0.0,37.588235294117645,275.875,15.733333333333333,0.334875,1.4513124999999998,0.9427333333333332,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Aromas,konozrout,0-1,0:15:00.000,2327,0.0,B01,511426826,42,16:36:00,900+0,0:15:00.000,1927,0.0,-35.266666666666666,-181.57142857142858,-296.2307692307692,1.481857142857143,4.640571428571428,12.351692307692307,[%emt 5.629] White forfeits on time,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,SEPry,kamenozrout,1-0,0:15:00.000,2205,0.0,A04,511426638,105,16:23:00,900+0,0:15:00.000,2225,0.0,105.91666666666667,266.37142857142857,658.1935483870968,2.7987428571428574,2.939228571428571,3.0981764705882355,[%emt 2.107] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.20,?,Boobyslegacy,grystpp,1-0,0:15:00.000,2047,0.0,A00,511426400,117,16:17:00,900+0,0:15:00.000,2042,0.0,25.45,-414.5,378.39473684210526,1.8204358974358972,1.105897435897436,0.5047894736842105,[%emt 1.076] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.20,?,kamenozrout,SEPry,1/2-1/2,0:15:00.000,2225,0.0,D45,511426222,137,15:51:00,900+0,0:15:00.000,2204,0.0,4.804347826086956,-31.31111111111111,-586.411111111111,2.7252666666666663,2.1771555555555553,0.9400222222222223,[%emt 7.797] Black ran out of time and White has no material to mate,,Yes
